episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
98,0.0,298,0,0.48,3686,1,metric_ff,,0.021881822496652603,1.2066409999970347,2.8426404999918304
99,1.0,5,1,0.48,3691,1,metric_ff,,0.007577082142233849,1.101658600004157,1.3618570000107866
100,1.0,162,1,0.52,3853,1,metric_ff,,0.01019380148500204,1.413014599995222,2.9780705999874044
101,1.0,94,1,0.52,3947,1,metric_ff,,0.01458166167140007,1.049536900012754,1.8183397999964654
102,1.0,76,1,0.56,4023,1,metric_ff,,0.01686348207294941,1.125813000020571,1.878278300020611
103,1.0,5,1,0.6,4028,1,metric_ff,,0.012773437425494194,1.1266823999758344,1.402507200022228
104,1.0,43,1,0.6,4071,1,metric_ff,,0.011568919755518436,0.9436901999870315,1.4044984000211116
105,0.0,272,0,0.6,4071,1,metric_ff,,0.014592532068490982,1.2912332999985665,2.908415900019463
106,1.0,5,1,0.64,4076,1,metric_ff,,0.008942002430558205,1.1215954999788664,1.4153653999965172
107,1.0,69,1,0.64,4145,1,metric_ff,,0.009857750497758389,1.2169585999799892,2.2251234999857843
108,0.0,293,0,0.6,4145,1,metric_ff,,0.014041646383702755,1.1384024000144564,2.88904320000438
109,1.0,53,1,0.6,4198,1,metric_ff,,0.010889546014368534,1.1197775000182446,1.6567373000143562
110,1.0,12,1,0.6,4210,1,metric_ff,,0.0694957822561264,1.008518600021489,1.3312974000000395
111,1.0,5,1,0.6,4215,1,metric_ff,,0.01402454636991024,1.2111262999824248,1.4984304000099655
112,1.0,120,1,0.6,4335,1,metric_ff,,0.017653372138738632,1.1111726999806706,1.9754936000099406
113,0.0,281,0,0.56,4335,1,metric_ff,,0.014072624035179615,1.7515124999918044,3.480164300010074
114,1.0,5,1,0.6,4340,1,metric_ff,,0.01265408843755722,1.046284599986393,1.3209563000127673
115,1.0,6,1,0.64,4346,1,metric_ff,,0.00805568415671587,1.10904290000326,1.4197156000009272
116,1.0,19,1,0.68,4365,1,metric_ff,,0.010283091105520725,1.1750823000038508,1.523973000003025
117,1.0,9,1,0.68,4374,1,metric_ff,,0.012498072348535061,1.1805227999866474,1.4817842000047676
118,1.0,100,1,0.72,4474,1,metric_ff,,0.01643146015703678,1.0829888000153005,1.8194627999910153
119,1.0,5,1,0.76,4479,1,metric_ff,,0.06833095848560333,1.3267119000083767,1.6053302000218537
120,1.0,24,1,0.76,4503,1,metric_ff,,0.03512981906533241,1.1133049999771174,1.5128879000258166
121,0.0,296,0,0.76,4503,1,metric_ff,,0.02160123735666275,1.5185458000050858,3.2985193000058644
122,1.0,5,1,0.8,4508,1,metric_ff,,0.02720852568745613,1.1828010000172071,1.4994022999890149
123,1.0,5,1,0.84,4513,1,metric_ff,,0.03736666217446327,1.1872384999878705,1.494609200017294
124,1.0,9,1,0.84,4522,1,metric_ff,,0.05004062503576279,1.2380030000058468,1.5507572999922559
125,0.0,284,0,0.8,4522,1,metric_ff,,0.03479548916220665,1.2166731000179425,2.913615099998424
126,1.0,5,1,0.8,4527,1,metric_ff,,0.02219104766845703,1.1776092000072822,1.464746899990132
127,1.0,132,1,0.8,4659,1,metric_ff,,0.042229536920785904,1.0101190000132192,1.9545792999851983
128,1.0,179,1,0.8,4838,1,metric_ff,,0.037603337317705154,1.7890483000082895,2.8921859000111
129,1.0,13,1,0.8,4851,1,metric_ff,,0.035792119801044464,1.1943822000175714,1.5530984999786597
130,0.0,278,0,0.8,4851,1,metric_ff,,0.02217927575111389,1.3210652000270784,2.947434699977748
131,1.0,16,1,0.8,4867,1,metric_ff,,0.032342035323381424,1.0906886000011582,1.397437900013756
132,1.0,103,1,0.8,4970,1,metric_ff,,0.015648970380425453,1.0082632999983616,1.7978662999812514
133,0.0,282,0,0.8,4970,1,metric_ff,,0.012162572704255581,1.1041749000141863,2.7699627999973018
134,1.0,119,1,0.8,5089,1,metric_ff,,0.011199399828910828,1.0345135999959894,1.9142779000103474
135,1.0,6,1,0.8,5095,1,metric_ff,,0.021466299891471863,1.667573699989589,1.996377500006929
136,1.0,144,1,0.8,5239,1,metric_ff,,0.013137910515069962,1.5292765999911353,2.6354358000098728
137,0.0,288,0,0.76,5239,1,metric_ff,,0.015086231753230095,1.179589399980614,2.9171497999923304
138,0.0,296,0,0.76,5239,1,metric_ff,,0.027882391586899757,1.0954466999974102,2.865190900018206
139,0.0,286,0,0.72,5239,1,metric_ff,,0.013117904774844646,1.0720217000052799,2.838925999996718
140,1.0,10,1,0.72,5249,1,metric_ff,,0.013564737513661385,2.1890616999880876,2.6653705000062473
141,0.0,291,0,0.68,5249,1,metric_ff,,0.016147617250680923,1.2169839999987744,2.9437436999869533
142,1.0,31,1,0.68,5280,1,metric_ff,,0.018256042152643204,1.4890263999986928,1.9998183000134304
143,0.0,296,0,0.64,5280,1,metric_ff,,0.009782463312149048,1.12392829998862,2.82162370000151
144,1.0,50,1,0.64,5330,1,metric_ff,,0.01504441350698471,1.022465399990324,1.581250800023554
145,0.0,293,0,0.6,5330,1,metric_ff,,0.032344453036785126,1.4091552999743726,3.2157827999908477
146,1.0,186,1,0.64,5516,1,metric_ff,,0.013278990052640438,1.3336636000021826,3.311772999993991
147,0.0,294,0,0.6,5516,1,metric_ff,,0.01359864417463541,1.106618999998318,3.0191212000208907
148,0.0,318,0,0.56,5516,1,metric_ff,,0.11651864647865295,1.2649994000094011,3.1842410000099335
149,1.0,138,1,0.56,5654,1,metric_ff,,0.016286304220557213,1.1989989999856334,2.2179323000018485
150,1.0,113,1,0.6,5767,1,metric_ff,,0.01014886423945427,1.3680642000108492,2.2946471000032034
151,1.0,141,1,0.6,5908,1,metric_ff,,0.008171954192221165,2.1567120000254363,3.473066000005929
152,1.0,55,1,0.6,5963,1,metric_ff,,0.012523790821433067,1.0701052000222262,1.7490581999882124
153,1.0,8,1,0.6,5971,1,metric_ff,,0.02214018814265728,1.1943244999856688,1.7387419999868143
154,0.0,284,0,0.56,5971,1,metric_ff,,0.016813229769468307,1.1839438000170048,3.034084399987478
155,1.0,6,1,0.6,5977,1,metric_ff,,0.028795206919312477,1.019800700014457,1.382314899994526
156,1.0,62,1,0.6,6039,1,metric_ff,,0.012754393741488457,1.245976599981077,1.9682057999889366
157,0.0,281,0,0.56,6039,1,metric_ff,,0.007215235847979784,1.086016599991126,3.330738399992697
158,1.0,19,1,0.6,6058,1,metric_ff,,0.08657991886138916,1.3227913999871816,1.8133206000202335
159,0.0,306,0,0.56,6058,1,metric_ff,,0.08543813973665237,1.0882004000013694,3.012060500012012
160,0.0,289,0,0.52,6058,1,metric_ff,,0.03434302285313606,1.2401133999810554,3.078816099994583
161,1.0,43,1,0.52,6101,1,metric_ff,,0.03262437507510185,1.1363672000006773,1.7067354999890085
162,1.0,5,1,0.56,6106,1,metric_ff,,0.04874530807137489,1.2524460999993607,1.6791242999897804
163,1.0,167,1,0.6,6273,1,metric_ff,,0.008430087007582188,1.159585999994306,2.795321800018428
164,1.0,6,1,0.64,6279,1,metric_ff,,0.015540551394224167,1.145667599979788,1.5795928000006825
165,1.0,5,1,0.64,6284,1,metric_ff,,0.027952302247285843,1.4256106999819167,1.8535996999999043
166,0.0,286,0,0.64,6284,1,metric_ff,,0.09214627742767334,1.0189142000162974,3.0220267999975476
167,1.0,5,1,0.64,6289,1,metric_ff,,0.027388013899326324,1.1182728999992833,1.5478803000005428
168,0.0,267,0,0.64,6289,1,metric_ff,,0.010899074375629425,1.0819333999825176,2.8583380000200123
169,1.0,266,1,0.64,6555,1,metric_ff,,0.012718995101749897,1.0681583999830764,3.1468520000053104
170,1.0,285,1,0.68,6840,1,metric_ff,,0.024266062304377556,1.0861885000194889,3.0975750999932643
171,1.0,90,1,0.68,6930,1,metric_ff,,0.02821682207286358,1.2467936999746598,2.1894629999878816
172,0.0,277,0,0.68,6930,1,metric_ff,,0.021061282604932785,1.2641104999929667,3.15242450000369
173,0.0,298,0,0.68,6930,1,metric_ff,,0.018724488094449043,1.7073902999982238,3.6381625999929383
174,1.0,254,1,0.68,7184,1,metric_ff,,0.023945851251482964,1.1079728000040632,2.928737700014608
175,0.0,286,0,0.64,7184,1,metric_ff,,0.014655835926532745,1.1380473999888636,3.087300300016068
176,1.0,55,1,0.64,7239,1,metric_ff,,0.012715578079223633,1.2700114000181202,1.951949499984039
177,1.0,218,1,0.64,7457,1,metric_ff,,0.05009527504444122,1.3671668999886606,2.999541600001976
178,0.0,285,0,0.6,7457,1,metric_ff,,0.023175621405243874,2.396961700025713,4.285716300015338
179,0.0,279,0,0.6,7457,1,metric_ff,,0.016035275533795357,1.0701117000135127,3.0375673999951687
180,0.0,279,0,0.56,7457,1,metric_ff,,0.01971317082643509,1.0641419000166934,2.906695800018497
181,0.0,287,0,0.52,7457,1,metric_ff,,0.06663276255130768,1.1926015999924857,3.1171696000092197
182,0.0,292,0,0.52,7457,1,metric_ff,,0.04047084599733353,1.193116500013275,3.0953144000086468
183,0.0,286,0,0.48,7457,1,metric_ff,,0.026764648035168648,1.0154330999939702,3.357235400006175
184,1.0,20,1,0.52,7477,1,metric_ff,,0.01045191939920187,1.1266158999933396,1.6920463999849744
185,0.0,284,0,0.52,7477,1,metric_ff,,0.013276828452944756,1.2587994000059552,3.1839279999840073
186,0.0,288,0,0.48,7477,1,metric_ff,,0.007733916398137808,1.2130161999957636,3.128489199996693
187,0.0,292,0,0.44,7477,1,metric_ff,,0.0064422921277582645,1.9181973000231665,3.9455802000011317
188,1.0,6,1,0.44,7483,1,metric_ff,,0.017151813954114914,1.273313399986364,1.8159256000071764
189,1.0,57,1,0.44,7540,1,metric_ff,,0.028372328728437424,1.022871799999848,1.7720606999937445
190,1.0,56,1,0.44,7596,1,metric_ff,,0.024827968329191208,1.2370382999943104,2.0554086999909487
191,0.0,293,0,0.44,7596,1,metric_ff,,0.012160828337073326,1.2113041000266094,3.1409511000092607
192,1.0,85,1,0.44,7681,1,metric_ff,,0.01649104617536068,1.495373700017808,2.5799315000185743
193,0.0,264,0,0.44,7681,1,metric_ff,,0.011733271181583405,2.221555800002534,4.072207899997011
194,0.0,282,0,0.4,7681,1,metric_ff,,0.024801764637231827,1.252458300004946,3.12058899999829
195,1.0,14,1,0.4,7695,1,metric_ff,,0.022573033347725868,1.1312890000117477,1.6652489000116475
196,0.0,300,0,0.36,7695,1,metric_ff,,0.015016652643680573,1.078752400004305,3.1697430000058375
197,1.0,246,1,0.4,7941,1,metric_ff,,0.01488548144698143,1.1304647999932058,2.9608795000240207
198,1.0,15,1,0.44,7956,1,metric_ff,,0.05960308387875557,1.6845641999971122,2.2690223999961745
199,1.0,18,1,0.44,7974,1,metric_ff,,0.05657528340816498,1.0711261999967974,1.7539972999948077
200,0.0,288,0,0.44,7974,1,metric_ff,,0.1321910321712494,1.2265399000025354,3.2571515000017826
201,0.0,293,0,0.4,7974,1,metric_ff,,0.0596625842154026,1.1498887999914587,3.152649099996779
202,1.0,16,1,0.4,7990,1,metric_ff,,0.17345400154590607,1.1303436000016518,1.7474147999892011
203,1.0,216,1,0.44,8206,1,metric_ff,,0.022492188960313797,1.0963368999946397,2.6824677000113297
204,1.0,242,1,0.48,8448,1,metric_ff,,0.029880987480282784,1.137624800001504,3.549401199998101
205,0.0,287,0,0.48,8448,1,metric_ff,,0.013961157761514187,1.4713422000058927,3.595780500007095
206,1.0,6,1,0.52,8454,1,metric_ff,,0.056330181658267975,1.380080100003397,1.9462597999954596
207,1.0,13,1,0.56,8467,1,metric_ff,,0.039348602294921875,1.1358792000100948,1.757506200025091
208,1.0,109,1,0.6,8576,1,metric_ff,,0.03296215459704399,1.0979851000010967,2.121367299987469
209,1.0,22,1,0.6,8598,1,metric_ff,,0.018549876287579536,1.8152374000055715,2.45533619998605
210,1.0,5,1,0.64,8603,1,metric_ff,,0.029161732643842697,1.2385192000074312,1.8527389999944717
211,0.0,301,0,0.64,8603,1,metric_ff,,0.028860285878181458,1.2435880999837536,3.365408900019247
212,1.0,5,1,0.68,8608,1,metric_ff,,0.024314535781741142,1.165066499990644,1.6724199000163935
213,0.0,282,0,0.64,8608,1,metric_ff,,0.0300198495388031,1.2944015999964904,3.3697640000027604
214,0.0,273,0,0.6,8608,1,metric_ff,,0.026912128552794456,1.6418895000242628,3.5795633000088856
215,0.0,288,0,0.56,8608,1,metric_ff,,0.024888314306735992,1.1075401000271086,3.1846472999895923
216,0.0,289,0,0.56,8608,1,metric_ff,,0.03470519185066223,1.797632000001613,3.68397549999645
217,1.0,5,1,0.56,8613,1,metric_ff,,0.03540711849927902,1.1224720999889541,1.8161412000190467
218,0.0,301,0,0.56,8613,1,metric_ff,,0.02355913631618023,1.0554668999975547,3.122934899991378
219,1.0,90,1,0.6,8703,1,metric_ff,,0.04426910728216171,1.8964468999765813,2.966951699985657
220,1.0,44,1,0.6,8747,1,metric_ff,,0.02120187319815159,1.0483682999911252,1.8829242000065278
221,0.0,285,0,0.6,8747,1,metric_ff,,0.023316534236073494,1.2685614000074565,3.3603459000005387
222,1.0,5,1,0.6,8752,1,metric_ff,,0.015904538333415985,1.4067454000178259,2.028745000017807
223,0.0,305,0,0.56,8752,1,metric_ff,,0.01110062561929226,1.15372319999733,3.251731900003506
224,1.0,58,1,0.56,8810,1,metric_ff,,0.0193503238260746,1.20901080002659,2.0713438000238966
225,1.0,199,1,0.6,9009,1,metric_ff,,0.0200705137103796,1.0418284999905154,2.978828599996632
226,0.0,280,0,0.6,9009,1,metric_ff,,0.03559337556362152,1.0666711000085343,3.0959092999983113
227,1.0,141,1,0.6,9150,1,metric_ff,,0.024751152843236923,1.036098899989156,2.390925200015772
228,1.0,48,1,0.6,9198,1,metric_ff,,0.011546680703759193,1.2094767999951728,2.0633517999958713
229,0.0,289,0,0.56,9198,1,metric_ff,,0.040476489812135696,1.4766489999892656,3.6281373999954667
230,0.0,285,0,0.56,9198,1,metric_ff,,0.034881703555583954,1.1685302999976557,3.7194324000156485
231,1.0,26,1,0.56,9224,1,metric_ff,,0.03463247790932655,1.046907400013879,1.7343234999862034
232,1.0,7,1,0.56,9231,1,metric_ff,,0.2561408281326294,1.1110735000111163,1.764657099993201
233,1.0,11,1,0.56,9242,1,metric_ff,,0.05925758183002472,1.188669099996332,1.8105852000007872
234,0.0,277,0,0.52,9242,1,metric_ff,,0.02798616513609886,1.1111154000100214,3.113120499998331
235,1.0,59,1,0.52,9301,1,metric_ff,,0.034094251692295074,1.2422774000151549,2.1522174999990966
236,1.0,133,1,0.56,9434,1,metric_ff,,0.0353817455470562,1.0792890999873634,2.5341585999995004
237,1.0,59,1,0.56,9493,1,metric_ff,,0.012658701278269291,1.1802992999728303,2.017838900006609
238,1.0,66,1,0.6,9559,1,metric_ff,,0.05737462267279625,1.1064624999999069,1.9491815000073984
239,1.0,56,1,0.64,9615,1,metric_ff,,0.022385625168681145,1.0284399000229314,1.9869370000087656
240,1.0,6,1,0.68,9621,1,metric_ff,,0.04228315129876137,1.2473178999789525,1.9198106999974698
241,1.0,5,1,0.72,9626,1,metric_ff,,0.025802165269851685,1.3767609000205994,1.9826451999833807
242,1.0,8,1,0.72,9634,1,metric_ff,,0.1353759467601776,2.58177479999722,3.199027999973623
243,0.0,297,0,0.72,9634,1,metric_ff,,0.06499525904655457,1.1223095000023022,3.23519770000712
244,1.0,8,1,0.72,9642,1,metric_ff,,0.026045314967632294,1.4458583999949042,2.121974199981196
245,0.0,286,0,0.68,9642,1,metric_ff,,0.03567042201757431,1.1539306999766268,3.2459189999790397
246,1.0,6,1,0.72,9648,1,metric_ff,,0.020993541926145554,1.1892127000028268,1.9049092000059318
247,0.0,276,0,0.68,9648,1,metric_ff,,0.05670912563800812,1.4506615000136662,3.9366517000016756
248,1.0,110,1,0.72,9758,1,metric_ff,,0.027237456291913986,1.137818100018194,2.2903794999874663
249,0.0,300,0,0.68,9758,1,metric_ff,,0.031072909012436867,1.1266583999968134,3.2606608000060078
250,0.0,291,0,0.64,9758,1,metric_ff,,0.08170231431722641,1.1349007999815512,3.1361899000185076
251,0.0,278,0,0.64,9758,1,metric_ff,,0.0509769432246685,2.2487300999928266,4.386617900017882
252,0.0,281,0,0.6,9758,1,metric_ff,,0.03365557640790939,1.0227591999864671,3.2197728999890387
253,1.0,26,1,0.6,9784,1,metric_ff,,0.037068210542201996,1.1382496999867726,1.9595124000043143
254,0.0,281,0,0.6,9784,1,metric_ff,,0.02390160970389843,1.5163614000193775,3.6942305999982636
255,1.0,5,1,0.64,9789,1,metric_ff,,0.03625566512346268,1.1397774999786634,1.8687773999990895
256,1.0,5,1,0.64,9794,1,metric_ff,,0.05320305377244949,1.3357479999831412,1.973833999974886
257,1.0,47,1,0.64,9841,1,metric_ff,,0.032662246376276016,1.3600712000043131,2.584081699984381
258,1.0,5,1,0.64,9846,1,metric_ff,,0.04173993691802025,1.4010859999980312,2.077580199984368
259,0.0,294,0,0.64,9846,1,metric_ff,,0.023336365818977356,1.0518689999880735,3.1888380000018515
260,1.0,17,1,0.64,9863,1,metric_ff,,0.019435420632362366,1.060730400000466,1.7532666000188328
261,0.0,290,0,0.6,9863,1,metric_ff,,0.014269376173615456,1.1046243000018876,3.2766754999756813
262,1.0,5,1,0.6,9868,1,metric_ff,,0.02718701772391796,1.8295721000176854,2.5165488999919035
