episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_plan_found,planner_fallback_to_rl,planner_solved,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
26,0.0,258,0,0.2,647,0,1,1,0,metric_ff,,-0.050946492701768875,7.592192000010982,19.486582899990026
27,0.0,257,0,0.2,647,0,1,1,0,metric_ff,,-0.04767853021621704,7.74331119999988,17.898227900004713
28,0.0,253,0,0.2,647,0,1,1,0,metric_ff,,-0.04742076247930527,8.694501999998465,20.48727810001583
29,0.0,256,0,0.2,647,0,1,1,0,metric_ff,,-0.03695310279726982,8.06203239999013,18.742250799987232
30,1.0,6,1,0.24,653,1,1,0,1,metric_ff,,-0.04351293295621872,8.40161359999911,8.705103799991775
31,0.0,260,0,0.24,653,0,1,1,0,metric_ff,,-0.04591222479939461,7.022506000008434,18.654684999986785
32,0.0,257,0,0.24,653,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,-0.05675176531076431,7.740953000000445,19.909888800000772
33,0.0,255,0,0.24,653,0,1,1,0,metric_ff,,-0.029838671907782555,6.297793700010516,17.532229799980996
34,1.0,5,1,0.24,658,1,1,0,1,metric_ff,,-0.04637610912322998,7.296952200005762,7.591405699989991
35,0.0,256,0,0.24,658,0,1,1,0,metric_ff,,-0.07036391645669937,7.988101099996129,19.87035150002339
36,0.0,260,0,0.2,658,0,1,1,0,metric_ff,,-0.03840794041752815,7.561464600003092,18.434287399984896
37,0.0,251,0,0.2,658,0,1,1,0,metric_ff,,-0.06208324059844017,6.4843154000118375,17.961367099982454
38,1.0,5,1,0.2,663,1,1,0,1,metric_ff,,-0.03291237726807594,6.255055600020569,6.543231499992544
39,0.0,254,0,0.2,663,0,1,1,0,metric_ff,,-0.03292032703757286,6.213262500008568,16.80472600000212
40,0.0,253,0,0.2,663,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,-0.0287662073969841,6.009746499999892,17.934995199990226
41,0.0,254,0,0.2,663,0,1,1,0,metric_ff,,-0.020997824147343636,5.057964000006905,16.711406000016723
42,0.0,257,0,0.2,663,0,1,1,0,metric_ff,,-0.04420396685600281,4.91007479999098,16.697402499994496
43,1.0,5,1,0.24,668,1,1,0,1,metric_ff,,-0.03241491690278053,4.8711136000056285,5.178677400021115
44,1.0,93,1,0.24,761,0,1,1,0,metric_ff,,-0.011374586261808872,3.6795956999994814,7.914512999996077
45,0.0,256,0,0.24,761,0,1,1,0,metric_ff,,-0.017527947202324867,4.652897500025574,15.459768400003668
46,0.0,254,0,0.24,761,0,1,1,0,metric_ff,,-0.02479337714612484,4.52633120000246,15.25842429997283
47,1.0,106,1,0.28,867,0,1,1,0,metric_ff,,-0.01732247695326805,3.9024117999942973,8.99549550001393
48,0.0,254,0,0.28,867,0,1,1,0,metric_ff,,-0.02271452732384205,4.620490800007246,16.45348140000715
49,0.0,257,0,0.28,867,0,1,1,0,metric_ff,,-0.02204461209475994,4.959917900006985,16.8501452000055
50,0.0,257,0,0.24,867,0,1,1,0,metric_ff,,-0.016250398010015488,5.3451700000150595,16.901645600009942
51,0.0,254,0,0.24,867,0,1,1,0,metric_ff,,-0.01482737809419632,4.821199199999683,15.706984100019326
52,1.0,153,1,0.28,1020,0,1,1,0,metric_ff,,-0.03273431211709976,5.417113200004678,11.751050099992426
53,0.0,257,0,0.28,1020,0,1,1,0,metric_ff,,-0.01936228945851326,5.581931799999438,16.50258150001173
54,0.0,251,0,0.28,1020,0,1,1,0,metric_ff,,-0.03823515772819519,6.430867600021884,17.36536639998667
55,0.0,252,0,0.24,1020,0,1,1,0,metric_ff,,-0.04102180525660515,6.080650999996578,16.417427200009115
56,1.0,161,1,0.28,1181,0,1,1,0,metric_ff,,-0.002794357016682625,6.1511436000000685,12.897615599998971
57,1.0,41,1,0.32,1222,0,1,1,0,metric_ff,,-0.032968565821647644,5.659823800000595,7.440286099998048
58,1.0,144,1,0.36,1366,0,1,1,0,metric_ff,,-0.023999040946364403,5.2495630999910645,11.328751799999736
59,0.0,258,0,0.32,1366,0,1,1,0,metric_ff,,-0.02644547075033188,5.287675400002627,16.154106600006344
60,0.0,258,0,0.32,1366,0,1,1,0,metric_ff,,-0.01665213331580162,5.235901999985799,15.964309600007255
61,0.0,254,0,0.32,1366,0,1,1,0,metric_ff,,-0.025324324145913124,4.946320099988952,16.710459099995205
62,0.0,254,0,0.32,1366,0,1,1,0,metric_ff,,-0.022677840664982796,4.799949000007473,15.145478099992033
63,0.0,255,0,0.28,1366,0,1,1,0,metric_ff,,-0.012788867577910423,3.6672087000042666,13.751260699995328
64,0.0,255,0,0.28,1366,0,1,1,0,metric_ff,,-0.00312669831328094,3.3765258999774233,14.994004899985157
65,0.0,251,0,0.28,1366,0,1,1,0,metric_ff,,-0.026096627116203308,4.130222500010859,14.626633000007132
66,1.0,6,1,0.32,1372,1,1,0,1,metric_ff,,-0.012653532437980175,3.930643700005021,4.2905494000006
67,1.0,5,1,0.36,1377,1,1,0,1,metric_ff,,-0.00463602552190423,3.4122288999787997,3.757945399993332
68,0.0,257,0,0.32,1377,0,1,1,0,metric_ff,,-0.012614885345101357,3.4989262000017334,13.914833100017859
69,1.0,7,1,0.32,1384,0,1,1,0,metric_ff,,-0.01124761812388897,3.941722200019285,4.369406699988758
70,0.0,254,0,0.32,1384,0,1,1,0,metric_ff,,-0.014590732753276825,5.521039200015366,17.333554100012407
71,0.0,255,0,0.32,1384,0,1,1,0,metric_ff,,-0.023321177810430527,5.752638700010721,17.25413060002029
72,0.0,254,0,0.28,1384,0,1,1,0,metric_ff,,-0.04526788741350174,5.744660299998941,16.56117980001727
73,1.0,193,1,0.32,1577,0,1,1,0,metric_ff,,-0.030344443395733833,6.199716199975228,15.10007260000566
74,0.0,258,0,0.32,1577,0,1,1,0,metric_ff,,-0.024028737097978592,5.36258829999133,17.184289900003932
75,0.0,257,0,0.32,1577,0,1,1,0,metric_ff,,-0.04040994495153427,6.88380040001357,18.311213599983603
76,0.0,256,0,0.32,1577,0,1,1,0,metric_ff,,-0.02618694305419922,6.488701199996285,17.152583699993556
77,0.0,261,0,0.28,1577,0,1,1,0,metric_ff,,-0.011606274172663689,7.502297400002135,18.524417100008577
78,0.0,259,0,0.28,1577,0,1,1,0,metric_ff,,-0.017498411238193512,6.733256499981508,18.46384229999967
79,1.0,67,1,0.32,1644,0,1,1,0,metric_ff,,-0.006343690678477287,5.636076499999035,8.603864200005773
80,0.0,257,0,0.32,1644,0,1,1,0,metric_ff,,-0.016689063981175423,6.153902099991683,17.550370000011753
81,0.0,259,0,0.28,1644,0,1,1,0,metric_ff,,-0.05538739264011383,5.1717578000098,17.185389200021746
82,0.0,257,0,0.24,1644,0,1,1,0,metric_ff,,-0.011948205530643463,5.786080099991523,17.69242690000101
83,0.0,258,0,0.2,1644,0,1,1,0,metric_ff,,-0.024405494332313538,4.707860599999549,15.389803099998971
84,0.0,254,0,0.2,1644,0,1,1,0,metric_ff,,-0.020057043060660362,4.967230100010056,16.542402099992614
85,0.0,254,0,0.2,1644,0,1,1,0,metric_ff,,-0.02644253894686699,4.747540999989724,15.468682299979264
86,1.0,5,1,0.24,1649,1,1,0,1,metric_ff,,-0.03094777651131153,4.611351899977308,4.99724040000001
87,0.0,258,0,0.24,1649,0,1,1,0,metric_ff,,-0.014475138857960701,3.723315300012473,14.64874219999183
88,1.0,6,1,0.28,1655,1,1,0,1,metric_ff,,-0.017208818346261978,3.756993099988904,4.198837900010403
89,0.0,251,0,0.28,1655,0,1,1,0,metric_ff,,-0.011563284322619438,4.682477800000925,16.453175899980124
90,0.0,255,0,0.28,1655,0,1,1,0,metric_ff,,-0.020251421257853508,4.460716600005981,15.193692799977725
91,0.0,257,0,0.24,1655,0,1,1,0,metric_ff,,-0.020786114037036896,4.298786100000143,14.717167700000573
92,0.0,260,0,0.2,1655,0,1,1,0,metric_ff,,-0.011261769570410252,4.897717499989085,16.699129499989795
93,0.0,256,0,0.2,1655,0,1,1,0,metric_ff,,-0.01938650757074356,3.94671119999839,15.638913000002503
94,0.0,259,0,0.16,1655,0,1,1,0,metric_ff,,-0.014474909752607346,3.6752506000048015,15.43934700000682
95,0.0,258,0,0.16,1655,0,1,1,0,metric_ff,,-0.018526729196310043,3.9303554999933112,14.808308800013037
96,1.0,5,1,0.2,1660,1,1,0,1,metric_ff,,0.0009001230937428772,3.6166691000107676,4.008598000014899
97,1.0,222,1,0.24,1882,0,1,1,0,metric_ff,,-0.023766763508319855,4.046537399990484,13.503981699992437
98,0.0,250,0,0.2,1882,0,1,1,0,metric_ff,,-0.006628928240388632,4.430965400009882,16.374436100013554
99,0.0,258,0,0.2,1882,0,1,1,0,metric_ff,,-0.006366100627928972,3.7800597000168636,14.790179100004025
100,0.0,254,0,0.2,1882,0,1,1,0,metric_ff,,-0.004267996177077293,3.7779672000033315,15.598159199988004
101,0.0,257,0,0.2,1882,0,1,1,0,metric_ff,,-0.009006408043205738,3.341161500022281,15.038666300009936
102,0.0,258,0,0.2,1882,0,1,1,0,metric_ff,,-0.006368632428348064,4.143384399998467,15.97354490001453
103,1.0,5,1,0.24,1887,1,1,0,1,metric_ff,,-0.013519138097763062,3.06798270001309,3.58149210002739
104,1.0,6,1,0.24,1893,1,1,0,1,metric_ff,,-0.010715266689658165,3.4991765999875497,3.99486840001191
105,0.0,257,0,0.24,1893,0,1,1,0,metric_ff,,-0.011692848987877369,3.6867505999980494,15.521232800005237
106,1.0,5,1,0.28,1898,1,1,0,1,metric_ff,,-0.006309145130217075,3.38345510000363,3.793808899994474
107,0.0,259,0,0.28,1898,0,1,1,0,metric_ff,,-0.011329224333167076,4.447560700005852,16.314382000011392
108,0.0,253,0,0.28,1898,0,1,1,0,metric_ff,,-0.005057347938418388,4.295557200006442,15.122669000003953
109,0.0,256,0,0.28,1898,0,1,1,0,metric_ff,,-0.01824882999062538,4.142563000001246,15.964566000009654
110,1.0,6,1,0.32,1904,1,1,0,1,metric_ff,,-0.016824137419462204,3.2714641999918967,3.7595655000186525
111,0.0,252,0,0.28,1904,0,1,1,0,metric_ff,,-0.013365698978304863,3.633458600001177,15.383606500021415
112,0.0,255,0,0.28,1904,0,1,1,0,metric_ff,,-0.003132315818220377,3.3833559000049718,15.285250699991593
113,0.0,257,0,0.24,1904,0,1,1,0,metric_ff,,-0.021646281704306602,3.696935499989195,15.711931800004095
114,0.0,259,0,0.24,1904,0,1,1,0,metric_ff,,-0.020224152132868767,3.3488121000118554,15.229898100020364
115,0.0,255,0,0.24,1904,0,1,1,0,metric_ff,,-0.0034134704619646072,3.823697700019693,14.741217100003269
116,0.0,258,0,0.24,1904,0,1,1,0,metric_ff,,-0.002997118979692459,3.854431299987482,14.844538100005593
117,0.0,253,0,0.24,1904,0,1,1,0,metric_ff,,-0.005183564964681864,3.5531904000090435,14.011410999984946
118,0.0,254,0,0.24,1904,0,1,1,0,metric_ff,,-0.005406151991337538,3.711649300006684,15.42161039999337
119,1.0,6,1,0.28,1910,1,1,0,1,metric_ff,,-0.00624297047033906,3.4970288000185974,4.090367600001628
120,0.0,255,0,0.28,1910,0,1,1,0,metric_ff,,-0.015142787247896194,3.6134131999860983,15.524988799996208
121,0.0,262,0,0.24,1910,0,1,1,0,metric_ff,,-0.0020586661994457245,3.850120399991283,14.664797699981136
122,0.0,257,0,0.2,1910,0,1,1,0,metric_ff,,-0.0071282098069787025,3.8144292999932077,15.599642299988773
123,1.0,56,1,0.24,1966,0,1,1,0,metric_ff,,-0.011279160156846046,3.7062804000161123,6.424771799996961
124,1.0,144,1,0.28,2110,0,1,1,0,metric_ff,,-0.007610727101564407,3.5287496999953873,10.234954000014113
125,0.0,257,0,0.28,2110,0,1,1,0,metric_ff,,-0.0027516030240803957,3.3231317999889143,15.01962249999633
126,0.0,254,0,0.28,2110,0,1,1,0,metric_ff,,-0.005498035345226526,3.603764500003308,15.491233399981866
127,0.0,252,0,0.28,2110,0,1,1,0,metric_ff,,-0.022077273577451706,3.313627199997427,15.28160509999725
128,0.0,256,0,0.24,2110,0,1,1,0,metric_ff,,-0.008792020380496979,3.6870083000103477,15.460922799975378
129,0.0,254,0,0.2,2110,0,1,1,0,metric_ff,,-0.0231204554438591,3.183010499982629,15.069496399984928
130,1.0,53,1,0.24,2163,0,1,1,0,metric_ff,,-0.006376256700605154,3.5123560999927577,5.983610600000247
131,0.0,257,0,0.2,2163,0,1,1,0,metric_ff,,-0.008779861032962799,3.099683799984632,13.540399399993476
132,0.0,256,0,0.2,2163,0,1,1,0,metric_ff,,-0.01044129766523838,3.2803852999932133,14.385471700050402
133,1.0,146,1,0.24,2309,0,1,1,0,metric_ff,,-0.0016226298175752163,2.847758900024928,9.478964300011285
134,1.0,5,1,0.28,2314,1,1,0,1,metric_ff,,-0.0005097251269035041,2.648685500025749,3.1311529999948107
135,0.0,255,0,0.24,2314,0,1,1,0,metric_ff,,-0.0060635278932750225,3.4284216000232846,15.291004200000316
136,0.0,256,0,0.24,2314,0,1,1,0,metric_ff,,-0.0017766058444976807,3.316000599996187,13.81278050004039
137,0.0,253,0,0.24,2314,0,1,1,0,metric_ff,,-0.019948523491621017,3.6272156999912113,15.396285199967679
138,0.0,256,0,0.24,2314,0,1,1,0,metric_ff,,-0.012879092246294022,3.6304653999977745,15.567360400047619
139,0.0,256,0,0.24,2314,0,1,1,0,metric_ff,,-0.003910862375050783,3.4118331999634393,14.364323700021487
140,1.0,6,1,0.28,2320,1,1,0,1,metric_ff,,-0.03222647309303284,3.6177814000402577,4.166012200003024
141,0.0,258,0,0.28,2320,0,1,1,0,metric_ff,,-0.005993745289742947,3.4155691000050865,13.789406700001564
142,1.0,209,1,0.32,2529,0,1,1,0,metric_ff,,-0.007519339211285114,3.419533099979162,12.28242780000437
143,0.0,257,0,0.32,2529,0,1,1,0,metric_ff,,-0.004532386548817158,3.2934329999843612,14.350379500014242
144,1.0,6,1,0.32,2535,1,1,0,1,metric_ff,,-0.008457043208181858,3.2378598999930546,3.8087501999689266
145,1.0,170,1,0.36,2705,0,1,1,0,metric_ff,,-0.0023154730442911386,2.983913499978371,10.153402200026903
146,0.0,258,0,0.36,2705,0,1,1,0,metric_ff,,-0.0015952771063894033,3.3247379999957047,15.247154499986209
147,0.0,253,0,0.36,2705,0,1,1,0,metric_ff,,-0.0076654935255646706,3.38018939999165,15.462324999971315
148,1.0,5,1,0.36,2710,1,1,0,1,metric_ff,,-0.0037913857959210873,3.601699599996209,4.098094900022261
149,0.0,255,0,0.32,2710,0,1,1,0,metric_ff,,-0.004774394910782576,2.9734477000311017,13.88196590001462
150,0.0,257,0,0.32,2710,0,1,1,0,metric_ff,,-0.00956773478537798,3.4508972000330687,14.442858499998692
151,0.0,258,0,0.32,2710,0,1,1,0,metric_ff,,-0.008139356039464474,2.664254200004507,13.164834299997892
152,0.0,258,0,0.32,2710,0,1,1,0,metric_ff,,-0.001324280397966504,3.0598746999748982,15.081298300006893
153,0.0,256,0,0.32,2710,0,1,1,0,metric_ff,,-0.026318317279219627,2.9915647999732755,13.853873699961696
154,0.0,255,0,0.32,2710,0,1,1,0,metric_ff,,-0.009401112794876099,3.133747100015171,15.130751800024882
155,0.0,253,0,0.28,2710,0,1,1,0,metric_ff,,6.127951201051474e-05,2.635561399976723,13.15485130000161
156,0.0,253,0,0.28,2710,0,1,1,0,metric_ff,,0.00042588182259351015,3.409653500013519,13.804830700042658
157,0.0,254,0,0.28,2710,0,1,1,0,metric_ff,,-0.00892223697155714,3.135342399997171,15.009302899998147
158,0.0,257,0,0.24,2710,0,1,1,0,metric_ff,,-0.012302420102059841,3.0480995000107214,13.641448999987915
159,0.0,259,0,0.2,2710,0,1,1,0,metric_ff,,-0.0003684973926283419,3.437526000023354,14.015010700037237
160,0.0,257,0,0.2,2710,0,1,1,0,metric_ff,,-0.0014025905402377248,3.3947538000065833,15.176174299966078
161,0.0,255,0,0.2,2710,0,1,1,0,metric_ff,,-0.00322701851837337,3.6345644000102766,15.663247899967246
162,0.0,260,0,0.2,2710,0,1,1,0,metric_ff,,-0.01992265321314335,3.072318800026551,13.7395767000271
163,0.0,257,0,0.2,2710,0,1,1,0,metric_ff,,-0.023210860788822174,3.8030723000410944,15.791598299983889
164,0.0,255,0,0.2,2710,0,1,1,0,metric_ff,,-0.00033660270855762064,3.5212662999983877,15.363345099962316
165,1.0,88,1,0.2,2798,0,1,1,0,metric_ff,,-0.007756461389362812,3.3005205999943428,7.709377499995753
166,0.0,253,0,0.2,2798,0,1,1,0,metric_ff,,-0.02683968096971512,3.5601488000247627,15.632339800009504
167,0.0,255,0,0.16,2798,0,1,1,0,metric_ff,,-0.0030210192780941725,3.616033199999947,14.273457300034352
168,0.0,258,0,0.16,2798,0,1,1,0,metric_ff,,-0.03140789642930031,3.576631600037217,14.376127399969846
169,0.0,256,0,0.12,2798,0,1,1,0,metric_ff,,-0.012900138273835182,3.2680351000162773,15.178900600003544
170,0.0,256,0,0.08,2798,0,1,1,0,metric_ff,,-0.0066731893457472324,3.199048100039363,15.135004299983848
171,1.0,6,1,0.12,2804,1,1,0,1,metric_ff,,-0.0022184737026691437,2.8095112000009976,3.4267435999936424
172,0.0,257,0,0.12,2804,0,1,1,0,metric_ff,,-0.002214095089584589,2.8274128999910317,13.556704599992372
173,0.0,264,0,0.08,2804,0,1,1,0,metric_ff,,-0.03655717149376869,2.9443315000389703,15.020439499989152
174,1.0,6,1,0.12,2810,1,1,0,1,metric_ff,,-0.007283751852810383,2.9498630999587476,3.569319500005804
175,0.0,256,0,0.12,2810,0,1,1,0,metric_ff,,0.005653542932122946,3.2558985000359826,15.381856499996502
176,0.0,255,0,0.12,2810,0,1,1,0,metric_ff,,-0.009585772641003132,3.505142199981492,15.518400500004645
177,1.0,224,1,0.16,3034,0,1,1,0,metric_ff,,-0.028898481279611588,3.269066600012593,13.531840500014368
178,0.0,255,0,0.16,3034,0,1,1,0,metric_ff,,-0.018996261060237885,2.832809499988798,15.013751100050285
179,0.0,253,0,0.16,3034,0,1,1,0,metric_ff,,-0.002340368926525116,3.0509450000245124,14.007828400004655
180,0.0,253,0,0.16,3034,0,1,1,0,metric_ff,,-0.02006087452173233,2.91750060004415,13.29831500002183
181,0.0,256,0,0.16,3034,0,1,1,0,metric_ff,,-0.012769152410328388,3.5045091999927536,14.62883060000604
182,1.0,90,1,0.2,3124,0,1,1,0,metric_ff,,-0.0115635572001338,3.5643022000440396,8.045592700014822
183,0.0,254,0,0.2,3124,0,1,1,0,metric_ff,,-0.0035079605877399445,3.341492899984587,15.6414757000166
184,0.0,258,0,0.2,3124,0,1,1,0,metric_ff,,0.0024366958532482386,3.4334825000260025,14.815760699973907
185,0.0,256,0,0.2,3124,0,1,1,0,metric_ff,,-0.021380113437771797,3.0628849000204355,13.748231699981261
186,0.0,255,0,0.2,3124,0,1,1,0,metric_ff,,-0.009337792173027992,3.1105643000337295,14.752669900015462
187,1.0,210,1,0.24,3334,0,1,1,0,metric_ff,,-2.4487848349963315e-05,3.408291800005827,12.425603299983777
188,0.0,258,0,0.24,3334,0,1,1,0,metric_ff,,-0.013812914490699768,3.485518600034993,15.461756900011096
189,0.0,250,0,0.24,3334,0,1,1,0,metric_ff,,-0.010877196677029133,2.780816500016954,13.374058799992781
190,0.0,253,0,0.2,3334,0,1,1,0,metric_ff,,-0.01553301140666008,3.30519759998424,14.231257200008258
191,0.0,253,0,0.2,3334,0,1,1,0,metric_ff,,-0.0010899915359914303,3.6028882000246085,15.569309599988628
192,0.0,254,0,0.2,3334,0,1,1,0,metric_ff,,-0.00025277503300458193,3.4914490999653935,15.118167200009339
193,0.0,256,0,0.2,3334,0,1,1,0,metric_ff,,-0.01649693213403225,3.553057599987369,15.569639100052882
194,0.0,253,0,0.2,3334,0,1,1,0,metric_ff,,0.0006020101718604565,3.094204099965282,13.952945900033228
195,0.0,255,0,0.2,3334,0,1,1,0,metric_ff,,-0.004416775889694691,2.9615244999877177,14.792904799978714
196,0.0,257,0,0.16,3334,0,1,1,0,metric_ff,,-0.001237488817423582,3.0867577000171877,14.236643899988849
197,1.0,6,1,0.2,3340,1,1,0,1,metric_ff,,-0.0061973389238119125,3.392003000015393,4.087714399967808
198,1.0,195,1,0.24,3535,0,1,1,0,metric_ff,,-0.0017194139072671533,3.1086598999681883,12.086211200046819
199,0.0,254,0,0.2,3535,0,1,1,0,metric_ff,,-0.0022838804870843887,3.3345724000246264,14.42385339998873
200,1.0,67,1,0.24,3602,0,1,1,0,metric_ff,,-0.01946856640279293,3.50726179999765,6.8165639999788254
201,0.0,253,0,0.24,3602,0,1,1,0,metric_ff,,-0.006051442585885525,3.509401399991475,15.66058189998148
202,0.0,256,0,0.2,3602,0,1,1,0,metric_ff,,-0.01579147018492222,3.5662664000410587,15.187816400022712
203,0.0,259,0,0.2,3602,0,1,1,0,metric_ff,,-0.012582147493958473,3.7156750000431202,15.898002500005532
204,0.0,256,0,0.2,3602,0,1,1,0,metric_ff,,-0.0027623148635029793,3.3490442999755032,15.102133799984585
205,0.0,252,0,0.2,3602,0,1,1,0,metric_ff,,0.0002431862085359171,3.2614205999998376,15.29386269999668
206,1.0,5,1,0.24,3607,1,1,0,1,metric_ff,,-0.0023840274661779404,3.444177299970761,4.078814300009981
207,0.0,256,0,0.2,3607,0,1,1,0,metric_ff,,-0.006519762799143791,2.911665300023742,14.737019099993631
208,0.0,255,0,0.2,3607,0,1,1,0,metric_ff,,-0.012011815793812275,3.291735799983144,15.430314099998213
209,1.0,63,1,0.24,3670,0,1,1,0,metric_ff,,-0.0021985231433063745,3.1492910999804735,6.336626200005412
210,0.0,252,0,0.24,3670,0,1,1,0,metric_ff,,-0.00519456434994936,3.3827851000241935,14.820924900006503
211,1.0,68,1,0.28,3738,0,1,1,0,metric_ff,,-0.0035136621445417404,2.820501599984709,6.15252010000404
212,1.0,44,1,0.28,3782,0,1,1,0,metric_ff,,0.000284899229882285,2.777540199982468,5.06175130000338
213,1.0,5,1,0.32,3787,1,1,0,1,metric_ff,,0.0002692241105251014,3.3245007999939844,3.9898065999732353
214,0.0,253,0,0.32,3787,0,1,1,0,metric_ff,,-0.009081144817173481,3.241110100003425,15.44561449997127
215,0.0,252,0,0.32,3787,0,1,1,0,metric_ff,,-0.004672164097428322,3.4715988999814726,14.588011699961498
216,0.0,256,0,0.32,3787,0,1,1,0,metric_ff,,-0.006681479513645172,2.9462151000043377,14.984272200032137
217,1.0,5,1,0.36,3792,1,1,0,1,metric_ff,,-0.0005654917331412435,2.8487077999743633,3.5107579000177793
218,1.0,5,1,0.4,3797,1,1,0,1,metric_ff,,-0.002996481256559491,3.200188499991782,3.8704585999948904
219,1.0,17,1,0.44,3814,0,1,1,0,metric_ff,,-1.3328437489690259e-05,3.0815507999504916,4.235281799978111
220,0.0,257,0,0.44,3814,0,1,1,0,metric_ff,,-0.0017142510041594505,3.55962279997766,15.737091900024097
221,1.0,173,1,0.48,3987,0,1,1,0,metric_ff,,-0.010627633891999722,3.4648500999901444,11.968412599992007
222,0.0,256,0,0.44,3987,0,1,1,0,metric_ff,,-0.007728071883320808,3.455657899961807,15.641466199944261
223,1.0,226,1,0.44,4213,0,1,1,0,metric_ff,,-0.0017773071303963661,3.0850127000012435,14.173468100023456
224,0.0,258,0,0.44,4213,0,1,1,0,metric_ff,,0.0002012733166338876,3.5185028000269085,15.35180100001162
225,0.0,257,0,0.4,4213,0,1,1,0,metric_ff,,-0.004871326964348555,3.5656934999860823,15.709066700015683
226,0.0,253,0,0.4,4213,0,1,1,0,metric_ff,,-0.012328158132731915,3.6649684999720193,14.378172600001562
227,0.0,256,0,0.4,4213,0,1,1,0,metric_ff,,-0.0006344253779388964,3.3988850000314415,15.561220999981742
228,0.0,256,0,0.4,4213,0,1,1,0,metric_ff,,-0.0012443593004718423,3.147412299993448,13.901208900031634
229,1.0,158,1,0.44,4371,0,1,1,0,metric_ff,,-0.010416794568300247,3.6668749999953434,11.418270000023767
230,0.0,254,0,0.44,4371,0,1,1,0,metric_ff,,-0.0007133546750992537,3.198226300009992,15.27562680002302
231,0.0,252,0,0.4,4371,0,1,1,0,metric_ff,,-0.008540987968444824,2.730156299949158,14.568104500009213
232,1.0,117,1,0.44,4488,0,1,1,0,metric_ff,,-0.015016327612102032,3.283971900003962,9.205767299979925
233,0.0,260,0,0.44,4488,0,1,1,0,metric_ff,,-0.0025971222203224897,3.69148519996088,16.02158880000934
