episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
0,1.0,56,1,1.0,56,0,none,RuntimeError: No AML model available yet; deferring to RL.,nan,1.1171716999961063,1.3694459999969695
1,0.0,284,0,0.5,56,1,metric_ff,,0.09937740117311478,1.149302500009071,2.5655028999899514
2,1.0,268,1,0.6666666666666666,324,1,metric_ff,,0.018797291442751884,1.0300606999953743,2.30056470001
3,0.0,285,0,0.5,324,1,metric_ff,,0.029170751571655273,0.8558761999884155,2.2160067000077106
4,0.0,268,0,0.4,324,1,metric_ff,,0.04250152036547661,1.9774259999976493,3.2676114999921992
5,1.0,35,1,0.5,359,1,metric_ff,,0.029374532401561737,1.1070132000022568,1.2955248999933247
6,1.0,6,1,0.5714285714285714,365,1,metric_ff,,0.03652891516685486,1.0671756000083406,1.111440999986371
7,1.0,5,1,0.625,370,1,metric_ff,,0.06025667488574982,0.9586881000141148,1.0069946000003256
8,0.0,272,0,0.5555555555555556,370,1,metric_ff,,0.04914664849638939,0.9744483999966178,2.320672800007742
9,1.0,6,1,0.6,376,1,metric_ff,,0.05838607996702194,0.9113787999958731,0.9579585999890696
10,1.0,5,1,0.6363636363636364,381,1,metric_ff,,0.030664440244436264,1.0136553999909665,1.0658236999879591
11,0.0,301,0,0.5833333333333334,381,1,metric_ff,,0.04109860211610794,1.0269881999993231,2.4371556999976747
12,1.0,6,1,0.6153846153846154,387,1,metric_ff,,0.03691506013274193,1.0365145000105258,1.0968983999919146
13,1.0,8,1,0.6428571428571429,395,1,metric_ff,,0.01644347421824932,1.6460874000040349,1.7231420000025537
14,1.0,105,1,0.6666666666666666,500,1,metric_ff,,0.026685375720262527,1.1443395999958739,1.7520760000043083
15,0.0,287,0,0.625,500,1,metric_ff,,0.03750644996762276,1.0322281999979168,2.4935477999970317
16,0.0,292,0,0.5882352941176471,500,1,metric_ff,,0.055881332606077194,1.1584388999908697,2.709069399978034
17,0.0,289,0,0.5555555555555556,500,1,metric_ff,,0.0051270946860313416,0.9965417000057641,2.476887699973304
18,1.0,17,1,0.5789473684210527,517,1,metric_ff,,0.018098920583724976,1.2608461000199895,1.3807001000095624
19,0.0,288,0,0.55,517,1,metric_ff,,0.01584356464445591,1.8075183000182733,3.412444099987624
20,1.0,123,1,0.5714285714285714,640,1,metric_ff,,0.028917312622070312,0.9318496999912895,1.5682524000003468
21,1.0,5,1,0.5909090909090909,645,1,metric_ff,,0.032565873116254807,1.0958702000207268,1.1737489000079222
22,0.0,295,0,0.5652173913043478,645,1,metric_ff,,0.029145967215299606,1.0454361999873072,2.584587899997132
23,1.0,81,1,0.5833333333333334,726,1,metric_ff,,0.01953059434890747,1.1022509000031278,1.5451831000100356
24,1.0,5,1,0.6,731,1,metric_ff,,0.01695788837969303,1.0759785000118427,1.1571647999808192
25,1.0,26,1,0.6,757,1,metric_ff,,0.005238641053438187,1.0457277999958023,1.2190373000048567
26,1.0,63,1,0.64,820,1,metric_ff,,0.0442163459956646,1.477923099999316,1.8637509999971371
27,1.0,132,1,0.64,952,1,metric_ff,,0.03590736538171768,1.8633794999914244,2.661305399989942
28,1.0,262,1,0.68,1214,1,metric_ff,,0.012554150074720383,1.081304099992849,2.4425395999860484
29,0.0,306,0,0.68,1214,1,metric_ff,,0.007435618434101343,1.182382700004382,2.7032563999819104
30,1.0,123,1,0.68,1337,1,metric_ff,,0.019253060221672058,1.1487991000176407,1.8485693999973591
31,1.0,21,1,0.68,1358,1,metric_ff,,0.01808389648795128,1.212870399991516,1.401036200026283
32,1.0,149,1,0.68,1507,1,metric_ff,,0.018431715667247772,1.1620182000042405,1.9794495000096504
33,1.0,5,1,0.72,1512,1,metric_ff,,0.027089832350611687,0.9800682999775745,1.095640599989565
34,0.0,300,0,0.68,1512,1,metric_ff,,0.01749115251004696,1.418879900011234,3.252661000005901
35,1.0,32,1,0.68,1544,1,metric_ff,,0.04252694547176361,1.1236074999906123,1.3687964999990072
36,1.0,74,1,0.72,1618,1,metric_ff,,0.01515292190015316,1.0231513000035193,1.5066090000036638
37,1.0,5,1,0.72,1623,1,metric_ff,,0.023216165602207184,0.9885766000079457,1.0955908999894746
38,1.0,189,1,0.72,1812,1,metric_ff,,0.03956378251314163,1.1325244000181556,2.1083959999959916
39,1.0,204,1,0.72,2016,1,metric_ff,,0.08249180018901825,1.0608656000113115,2.1677606999874115
40,0.0,300,0,0.72,2016,1,metric_ff,,0.07224024087190628,1.119968599989079,2.637107599992305
41,1.0,121,1,0.76,2137,1,metric_ff,,0.03188522905111313,1.4420403999974951,2.7676711000094656
42,0.0,295,0,0.76,2137,1,metric_ff,,0.028715094551444054,0.9908730000024661,2.514325199997984
43,0.0,283,0,0.72,2137,1,metric_ff,,0.022417645901441574,1.1226791999943089,2.542462700017495
44,0.0,285,0,0.72,2137,1,metric_ff,,0.015685420483350754,1.2014217999821994,2.6771563999936916
45,1.0,118,1,0.72,2255,1,metric_ff,,0.025552552193403244,1.1154659000167158,1.8107173999887891
46,0.0,296,0,0.68,2255,1,metric_ff,,0.023251108825206757,1.837450799997896,3.3192225999955554
47,1.0,90,1,0.72,2345,1,metric_ff,,0.012588923797011375,1.117640999989817,1.730780699988827
48,1.0,6,1,0.72,2351,1,metric_ff,,0.015682678669691086,1.3357624000054784,1.4942531999840867
49,1.0,46,1,0.72,2397,1,metric_ff,,0.014133411459624767,1.3146302000095602,1.6088610999868251
50,1.0,51,1,0.72,2448,1,metric_ff,,0.01881297491490841,1.1676571999851149,1.5991633999801707
51,1.0,5,1,0.72,2453,1,metric_ff,,0.011809186078608036,1.3176385999831837,1.4608021000167355
52,1.0,51,1,0.72,2504,1,metric_ff,,0.008444556966423988,1.5124595999950543,1.8919124999956694
53,0.0,287,0,0.68,2504,1,metric_ff,,0.01579044759273529,1.399843499995768,2.9588237999996636
54,0.0,303,0,0.68,2504,1,metric_ff,,0.013796932995319366,1.1070357999997213,3.348147999990033
55,1.0,62,1,0.68,2566,1,metric_ff,,0.026709336787462234,1.0682534000079613,1.5315176000003703
56,1.0,5,1,0.68,2571,1,metric_ff,,0.04015583544969559,1.081706099997973,1.2493282000068575
57,1.0,175,1,0.68,2746,1,metric_ff,,0.022911079227924347,1.0956129999831319,2.0732063000032213
58,1.0,59,1,0.68,2805,1,metric_ff,,0.019018670544028282,1.115379299997585,1.60307909999392
59,1.0,42,1,0.72,2847,1,metric_ff,,0.026936225593090057,1.3757573000038974,1.7328239000053145
60,0.0,293,0,0.68,2847,1,metric_ff,,0.024645112454891205,2.524352700012969,4.168286800006172
61,1.0,111,1,0.68,2958,1,metric_ff,,0.030608100816607475,1.4146604999841657,2.152125700027682
62,1.0,5,1,0.68,2963,1,metric_ff,,0.035545095801353455,1.0683225999819115,1.2342800999758765
63,0.0,293,0,0.64,2963,1,metric_ff,,0.01761881820857525,1.1496844999783207,2.7930168000166304
64,0.0,312,0,0.6,2963,1,metric_ff,,0.012049390003085136,1.2129164999932982,2.920457600004738
65,0.0,304,0,0.6,2963,1,metric_ff,,0.005431800615042448,1.0993045000068378,2.779449499998009
66,1.0,13,1,0.6,2976,1,metric_ff,,0.01170148141682148,1.436453000002075,1.766718500002753
67,1.0,38,1,0.64,3014,1,metric_ff,,0.023832563310861588,1.2515190999838524,1.6389391999982763
68,0.0,282,0,0.64,3014,1,metric_ff,,0.024258021265268326,1.2097761000040919,2.9024755000136793
69,1.0,253,1,0.68,3267,1,metric_ff,,0.012460200116038322,1.423915899998974,3.073481300001731
70,0.0,287,0,0.64,3267,1,metric_ff,,0.010119767859578133,1.119495899998583,2.8109262000070885
71,1.0,5,1,0.68,3272,1,metric_ff,,0.03137456998229027,1.2085282000189181,1.4241409999958705
72,1.0,51,1,0.68,3323,1,metric_ff,,0.02278229407966137,1.2996207000105642,2.070874500001082
73,1.0,5,1,0.68,3328,1,metric_ff,,0.03674234449863434,1.1253243000246584,1.3299431999912485
74,0.0,303,0,0.64,3328,1,metric_ff,,0.007124735973775387,1.0965574000147171,2.764821699995082
75,0.0,298,0,0.6,3328,1,metric_ff,,0.008263983763754368,1.4396639000042342,3.174547000002349
76,0.0,290,0,0.56,3328,1,metric_ff,,0.03965984657406807,1.0116551000101026,2.771997800009558
77,1.0,9,1,0.56,3337,1,metric_ff,,0.03323076665401459,1.119145100004971,1.353467200009618
78,1.0,5,1,0.6,3342,1,metric_ff,,0.013699418865144253,1.6807995999988634,1.911813099985011
79,1.0,90,1,0.64,3432,1,metric_ff,,0.04707476124167442,1.5055022000160534,2.228353100013919
80,1.0,117,1,0.64,3549,1,metric_ff,,0.03235651180148125,1.1433306999970227,2.1509268000081647
81,1.0,40,1,0.64,3589,1,metric_ff,,0.018214484676718712,1.11499209998874,1.5467088000150397
82,0.0,304,0,0.6,3589,1,metric_ff,,0.02920340932905674,1.1432850999990478,2.8991741000209004
83,0.0,279,0,0.56,3589,1,metric_ff,,0.05816543102264404,1.0901510999829043,2.7549478000146337
84,1.0,61,1,0.56,3650,1,metric_ff,,0.02548058331012726,1.6502818999870215,2.1526760999986436
85,0.0,301,0,0.56,3650,1,metric_ff,,0.03035975992679596,1.106460299983155,2.959204100014176
86,0.0,293,0,0.52,3650,1,metric_ff,,0.01707833632826805,1.214380399993388,2.983061099977931
87,1.0,5,1,0.52,3655,1,metric_ff,,0.013637322932481766,1.2713232999958564,1.5453407000168227
88,1.0,31,1,0.56,3686,1,metric_ff,,0.021158462390303612,1.287034200009657,1.662856799986912
89,1.0,5,1,0.6,3691,1,metric_ff,,0.02893044240772724,1.165870900003938,1.4157027000037488
90,0.0,293,0,0.6,3691,1,metric_ff,,0.019458234310150146,1.6298775000032037,3.40381439999328
91,0.0,300,0,0.56,3691,1,metric_ff,,0.01433972641825676,1.201234200008912,2.8638532999902964
92,1.0,17,1,0.56,3708,1,metric_ff,,0.027805399149656296,1.102530400006799,1.4260718999721576
93,1.0,17,1,0.6,3725,1,metric_ff,,0.020829834043979645,1.0883243999851402,1.3897855000104755
94,0.0,287,0,0.56,3725,1,metric_ff,,0.0332682803273201,1.2156473000068218,2.970140800025547
95,1.0,190,1,0.6,3915,1,metric_ff,,0.09591933339834213,1.3352748999895994,2.554983900015941
96,1.0,171,1,0.6,4086,1,metric_ff,,0.010142821818590164,2.328417500015348,3.3957987999892794
