episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
0,0.0,260,0,0.0,0,0,none,RuntimeError: No AML model available yet; deferring to RL.,nan,5.77863570000045,10.995759999990696
1,0.0,265,0,0.0,0,1,metric_ff,,0.04989119619131088,5.4819929000223055,11.096459799999138
2,0.0,267,0,0.0,0,1,metric_ff,,0.02041439525783062,2.8423020000045653,8.914035699999658
3,0.0,261,0,0.0,0,1,metric_ff,,0.02333860844373703,3.192286699981196,9.023373200005153
4,1.0,17,1,0.2,17,1,metric_ff,,0.020513208582997322,2.8033347000018694,3.2775732000009157
5,0.0,267,0,0.16666666666666666,17,1,metric_ff,,0.025702262297272682,3.0420790999778546,8.862734399997862
6,0.0,269,0,0.14285714285714285,17,1,metric_ff,,0.08294282108545303,2.5443150000064634,8.235621100000571
7,0.0,259,0,0.125,17,1,metric_ff,,0.026990577578544617,2.8412890999752562,8.305656699987594
8,1.0,6,1,0.2222222222222222,23,1,metric_ff,,0.023965470492839813,2.4690975999983493,2.625899799983017
9,1.0,86,1,0.3,109,1,metric_ff,,0.06129387393593788,2.524581300007412,4.34584399999585
10,0.0,260,0,0.2727272727272727,109,1,metric_ff,,0.025128940120339394,2.862502600008156,9.188566800003173
11,1.0,51,1,0.3333333333333333,160,1,metric_ff,,0.03591381385922432,3.996838499995647,5.1651937999995425
12,0.0,261,0,0.3076923076923077,160,1,metric_ff,,0.023152414709329605,2.665674999996554,8.745387500006473
13,0.0,275,0,0.2857142857142857,160,1,metric_ff,,0.02675606869161129,3.1372168000089005,8.755122600006871
14,0.0,262,0,0.26666666666666666,160,1,metric_ff,,0.03067195415496826,2.2648536000051536,8.086391999997431
15,0.0,265,0,0.25,160,1,metric_ff,,0.02154083549976349,2.4655965999991167,8.716512199986028
16,0.0,264,0,0.23529411764705882,160,1,metric_ff,,0.02191219851374626,2.5541558999975678,8.455170400004135
17,0.0,256,0,0.2222222222222222,160,1,metric_ff,,0.024953126907348633,2.8414250999921933,8.808794400014449
18,0.0,261,0,0.21052631578947367,160,1,metric_ff,,0.010321694426238537,3.732985300011933,9.164666299999226
19,1.0,57,1,0.25,217,1,metric_ff,,0.024207107722759247,2.4479420999996364,3.657539000007091
20,0.0,264,0,0.23809523809523808,217,1,metric_ff,,0.02570555917918682,3.091909200011287,8.793986300006509
21,1.0,6,1,0.2727272727272727,223,1,metric_ff,,0.01020807959139347,2.3632204000023194,2.576266599993687
22,0.0,256,0,0.2608695652173913,223,1,metric_ff,,0.012384655885398388,2.2738253000134137,7.811916999984533
23,1.0,9,1,0.2916666666666667,232,1,metric_ff,,0.028050711378455162,4.682629899994936,4.985757299989928
24,0.0,269,0,0.28,232,1,metric_ff,,0.0324702113866806,2.6367285999876913,8.34188439999707
25,0.0,256,0,0.28,232,1,metric_ff,,0.024156592786312103,3.9509869999892544,9.917458300013095
26,0.0,262,0,0.28,232,1,metric_ff,,0.03992455452680588,2.489325699978508,8.492328300024383
27,0.0,265,0,0.28,232,1,metric_ff,,0.01734739914536476,2.4906986999849323,7.982313599990448
28,0.0,263,0,0.28,232,1,metric_ff,,0.01162855327129364,4.310200599982636,10.343691100017168
29,0.0,260,0,0.24,232,1,metric_ff,,0.02596610225737095,3.6639433999953326,8.991464299993822
30,0.0,269,0,0.24,232,1,metric_ff,,0.015332263894379139,2.999916500004474,8.893549500004156
31,1.0,5,1,0.28,237,1,metric_ff,,0.006787613965570927,3.466013600002043,3.788929600006668
32,1.0,6,1,0.32,243,1,metric_ff,,0.01979319006204605,2.637169100024039,2.8898082000087015
33,0.0,261,0,0.28,243,1,metric_ff,,0.007320678327232599,2.3306217000063043,7.8562479999964125
34,0.0,258,0,0.24,243,1,metric_ff,,0.01313586626201868,2.669466999999713,8.187053899979219
35,0.0,259,0,0.24,243,1,metric_ff,,0.013389654457569122,2.2604137000162154,7.864473800000269
36,1.0,6,1,0.24,249,1,metric_ff,,0.025778481736779213,2.7207316999847535,3.025032800011104
37,0.0,266,0,0.24,249,1,metric_ff,,0.014159092679619789,3.145091800019145,8.790289600001415
38,1.0,5,1,0.28,254,1,metric_ff,,0.01633683778345585,3.3556330999999773,3.6304573999950662
39,0.0,257,0,0.28,254,1,metric_ff,,0.09928606450557709,2.704142000002321,8.32368120001047
40,1.0,70,1,0.32,324,1,metric_ff,,0.04363252967596054,2.528896599978907,4.12715549999848
41,1.0,6,1,0.36,330,1,metric_ff,,0.044680312275886536,2.363665199984098,2.6492297000077087
42,1.0,257,1,0.4,587,1,metric_ff,,0.021406160667538643,3.1280953000241425,8.758164900005795
43,0.0,267,0,0.4,587,1,metric_ff,,0.02912898361682892,2.6498908000066876,8.357781200000318
44,0.0,283,0,0.36,587,1,metric_ff,,0.02083713933825493,2.358900300023379,8.047199599997839
45,0.0,265,0,0.36,587,1,metric_ff,,0.009158529341220856,2.680068800022127,8.442586099990876
46,0.0,260,0,0.32,587,1,metric_ff,,0.02915387973189354,2.9149233999778517,8.305667200009339
47,0.0,261,0,0.32,587,1,metric_ff,,0.021755727007985115,2.6677475000033155,8.368594899977325
48,0.0,258,0,0.28,587,1,metric_ff,,0.03382198140025139,2.8581873000075575,8.436192100023618
49,1.0,89,1,0.32,676,1,metric_ff,,0.028250325471162796,2.5647967000259086,4.754427699983353
50,1.0,169,1,0.36,845,1,metric_ff,,0.029466239735484123,2.2391497000062373,5.71908139999141
51,0.0,264,0,0.36,845,1,metric_ff,,0.03786035627126694,2.635001699993154,9.19417830000748
52,1.0,5,1,0.4,850,1,metric_ff,,0.01021701842546463,2.8341618000122253,3.1218907000147738
53,1.0,98,1,0.44,948,1,metric_ff,,0.013661478646099567,2.9240309999731835,5.155443199997535
54,0.0,257,0,0.44,948,1,metric_ff,,0.02046644501388073,2.959350400022231,9.470828899997286
55,1.0,6,1,0.48,954,1,metric_ff,,0.03198295086622238,4.790901500004111,5.125313199998345
56,0.0,263,0,0.44,954,1,metric_ff,,0.02345580980181694,2.2926049000234343,8.33504420000827
57,0.0,266,0,0.4,954,1,metric_ff,,0.010567308403551579,3.2278190000215545,8.95172630000161
58,0.0,263,0,0.4,954,1,metric_ff,,0.023955903947353363,3.776691099978052,9.585081700002775
59,1.0,96,1,0.44,1050,1,metric_ff,,0.02118348330259323,2.5439385999925435,5.133133800001815
60,0.0,256,0,0.44,1050,1,metric_ff,,0.014689930714666843,4.039000699995086,10.022510200011311
61,0.0,263,0,0.4,1050,1,metric_ff,,0.014986819587647915,3.9836729999806266,10.19242080001277
62,1.0,89,1,0.44,1139,1,metric_ff,,0.012829809449613094,3.5099045999813825,5.560939899994992
63,1.0,5,1,0.44,1144,1,metric_ff,,0.014278193935751915,2.9337604999891482,3.4666511999967042
64,0.0,271,0,0.44,1144,1,metric_ff,,0.03087691217660904,3.285706900001969,8.944309300015448
65,0.0,265,0,0.4,1144,1,metric_ff,,0.009908727370202541,4.422486099996604,10.298418099991977
66,0.0,263,0,0.36,1144,1,metric_ff,,0.012678351253271103,3.023433299997123,8.656695000012405
67,0.0,258,0,0.32,1144,1,metric_ff,,0.02325698733329773,6.052639500005171,11.527712300012354
68,0.0,259,0,0.32,1144,1,metric_ff,,0.01633242331445217,2.785713499994017,8.17027189998771
69,1.0,5,1,0.36,1149,1,metric_ff,,0.02017373964190483,2.3173894000065047,2.705044500005897
70,0.0,263,0,0.36,1149,1,metric_ff,,0.0316404327750206,2.425544900004752,8.072500999987824
71,0.0,268,0,0.36,1149,1,metric_ff,,0.00585377961397171,2.563749299995834,8.67925169999944
72,0.0,261,0,0.36,1149,1,metric_ff,,0.006074485369026661,2.3298219999996945,7.960326200001873
73,0.0,265,0,0.36,1149,1,metric_ff,,0.008779894560575485,4.291515799995977,9.917897200008156
74,1.0,61,1,0.36,1210,1,metric_ff,,0.0135317612439394,2.2483733000117354,3.795763000001898
75,1.0,5,1,0.36,1215,1,metric_ff,,0.017747223377227783,4.335061799996765,4.691677700000582
76,0.0,263,0,0.36,1215,1,metric_ff,,0.013782454654574394,4.636218700004974,10.519187099998817
77,0.0,260,0,0.32,1215,1,metric_ff,,0.011690882965922356,4.320455400011269,10.27185729998746
78,0.0,260,0,0.28,1215,1,metric_ff,,0.013906938955187798,2.778955399990082,7.947256400017068
79,1.0,235,1,0.32,1450,1,metric_ff,,0.06134358048439026,3.5689873000083026,8.966482199990423
