episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
0,0.0,287,0,0.0,0,0,none,RuntimeError: No AML model available yet; deferring to RL.,-0.053208284080028534,1.6075553999980912,2.759402099996805
1,0.0,292,0,0.0,0,1,metric_ff,,-0.04638487473130226,1.489435900002718,2.3604444000229705
2,1.0,40,1,0.3333333333333333,40,1,metric_ff,,-0.0487791933119297,1.5542320999957155,1.7170476000173949
3,1.0,9,1,0.5,49,1,metric_ff,,-0.04911695420742035,1.273438600008376,1.324771999992663
4,1.0,146,1,0.6,195,1,metric_ff,,-0.05590469390153885,2.14575729999342,2.8478333999810275
5,1.0,16,1,0.6666666666666666,211,1,metric_ff,,-0.049950890243053436,1.6529903000046033,1.7498641999845859
6,1.0,99,1,0.7142857142857143,310,1,metric_ff,,-0.04469691962003708,1.593354199983878,2.0842116000130773
7,0.0,281,0,0.625,310,1,metric_ff,,-0.04184269532561302,1.571801799989771,2.800465800013626
8,1.0,54,1,0.6666666666666666,364,1,metric_ff,,-0.03910370543599129,1.5269857999810483,1.8138116000045557
9,0.0,289,0,0.6,364,1,metric_ff,,-0.03969625383615494,1.6265939000004437,2.5576007000054233
10,0.0,289,0,0.5454545454545454,364,1,metric_ff,,-0.02573320083320141,1.3307037000195123,2.6620479999983218
11,1.0,32,1,0.5833333333333334,396,1,metric_ff,,-0.03867688402533531,1.5953939000028186,1.758987299981527
12,1.0,241,1,0.6153846153846154,637,1,metric_ff,,-0.05976947769522667,1.5897509999922477,2.6783023000170942
13,1.0,5,1,0.6428571428571429,642,1,metric_ff,,-0.031233882531523705,1.4635662000218872,1.5284126999904402
14,0.0,291,0,0.6,642,1,metric_ff,,-0.051478061825037,1.4108994000125676,2.756898999999976
15,0.0,287,0,0.5625,642,1,metric_ff,,-0.04642874374985695,1.6244533999997657,2.8483819999964908
16,0.0,293,0,0.5294117647058824,642,1,metric_ff,,-0.06121823191642761,1.5047357000003103,2.619199699984165
17,1.0,5,1,0.5555555555555556,647,1,metric_ff,,-0.049453843384981155,1.39463359999354,1.4570485999865923
18,0.0,272,0,0.5263157894736842,647,1,metric_ff,,-0.05094960331916809,1.5540619000094011,2.663807500008261
19,1.0,5,1,0.55,652,1,metric_ff,,-0.047831982374191284,2.087346099986462,2.1512300000176765
20,0.0,305,0,0.5238095238095238,652,1,metric_ff,,-0.04575669392943382,1.5379995999974199,2.8119714000204112
21,0.0,273,0,0.5,652,1,metric_ff,,-0.04109453409910202,1.6139148999936879,2.756232700019609
22,1.0,80,1,0.5217391304347826,732,1,metric_ff,,-0.06990302354097366,1.3714858000166714,1.799027200002456
23,1.0,172,1,0.5416666666666666,904,1,metric_ff,,-0.051653143018484116,1.4337830000149552,2.3293631999986246
24,1.0,79,1,0.56,983,1,metric_ff,,-0.046279072761535645,1.5408904000069015,2.065680900006555
25,0.0,297,0,0.56,983,1,metric_ff,,-0.06425280123949051,1.4673706000030506,2.740240899991477
26,1.0,69,1,0.6,1052,1,metric_ff,,-0.05487752705812454,1.4187313999864273,1.7825830999936443
27,0.0,279,0,0.56,1052,1,metric_ff,,-0.039940424263477325,1.6492207999981474,3.004918499995256
28,0.0,279,0,0.52,1052,1,metric_ff,,-0.04409337043762207,1.4054101000074297,2.731622699997388
29,1.0,10,1,0.52,1062,1,metric_ff,,-0.04334302619099617,1.4917844000156038,1.611632299987832
30,1.0,223,1,0.52,1285,1,metric_ff,,-0.03712651878595352,1.5314774999860674,2.6358301999862306
31,1.0,29,1,0.52,1314,1,metric_ff,,-0.031232018023729324,1.4553232000034768,1.6027893999998923
32,1.0,5,1,0.56,1319,1,metric_ff,,-0.07393781840801239,1.4569378000160214,1.5371715000073891
33,1.0,5,1,0.56,1324,1,metric_ff,,-0.03034702129662037,1.2822090999979991,1.378669700003229
34,1.0,5,1,0.6,1329,1,metric_ff,,-0.05232097953557968,1.4516034000262152,1.554174699995201
35,1.0,10,1,0.64,1339,1,metric_ff,,-0.02808257006108761,1.3268900999973994,1.4491932000091765
36,0.0,281,0,0.6,1339,1,metric_ff,,-0.04227341711521149,1.3826088999921922,2.7275469999876805
37,0.0,288,0,0.56,1339,1,metric_ff,,-0.03866506367921829,1.4468211000203155,2.8796831000072416
38,0.0,301,0,0.52,1339,1,metric_ff,,-0.03701364994049072,1.4188494999834802,2.786970699991798
39,0.0,281,0,0.52,1339,1,metric_ff,,-0.034124705940485,1.4344151000259444,2.7414586000086274
40,1.0,263,1,0.56,1602,1,metric_ff,,-0.036429647356271744,2.5169547999976203,3.7281350000121165
41,0.0,283,0,0.56,1602,1,metric_ff,,-0.040467359125614166,1.4819008000195026,2.673981600004481
42,1.0,6,1,0.56,1608,1,metric_ff,,-0.04566836357116699,1.525177600007737,1.6154972999938764
43,1.0,18,1,0.6,1626,1,metric_ff,,-0.048465438187122345,1.2687827000045218,1.4465028000122402
44,1.0,245,1,0.6,1871,1,metric_ff,,-0.02141207829117775,1.4025685999949928,2.6411633000243455
45,1.0,182,1,0.64,2053,1,metric_ff,,-0.0441131591796875,1.432497300003888,2.309258099994622
46,0.0,283,0,0.64,2053,1,metric_ff,,-0.0432380735874176,1.3966414000024088,2.5555649000161793
47,1.0,5,1,0.64,2058,1,metric_ff,,-0.04213368147611618,1.3368785999773536,1.443855400022585
48,1.0,71,1,0.64,2129,1,metric_ff,,-0.048997826874256134,1.781818999996176,2.234571799985133
49,1.0,5,1,0.64,2134,1,metric_ff,,-0.03181687742471695,1.5382272999850102,1.6725163999944925
50,0.0,287,0,0.64,2134,1,metric_ff,,-0.04941143840551376,1.4072889999952167,2.9582518999814056
51,0.0,279,0,0.6,2134,1,metric_ff,,-0.03492065891623497,1.1474311999918427,2.5285389999917243
52,1.0,130,1,0.64,2264,1,metric_ff,,-0.04240045323967934,1.1568504000024404,1.8954623999889009
53,0.0,283,0,0.64,2264,1,metric_ff,,-0.0314161479473114,1.305454200017266,2.687828599999193
54,1.0,62,1,0.64,2326,1,metric_ff,,-0.04070528596639633,1.3622038000030443,1.7393682999827433
55,0.0,280,0,0.6,2326,1,metric_ff,,-0.05138762295246124,1.545853999996325,3.1742903999984264
56,0.0,290,0,0.56,2326,1,metric_ff,,-0.0425834096968174,1.367544100008672,2.8192454999953043
57,1.0,9,1,0.56,2335,1,metric_ff,,-0.0519598163664341,1.5483279000036418,1.7355108999763615
58,1.0,49,1,0.56,2384,1,metric_ff,,-0.034483712166547775,1.4588724999921396,1.8316411999985576
