episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
0,0.0,285,0,0.0,0,0,none,RuntimeError: No AML model available yet; deferring to RL.,-0.05313188210129738,1.5433276000258047,2.6104258999985177
1,0.0,300,0,0.0,0,1,metric_ff,,-0.044574104249477386,1.5268159999977797,2.3973737999913283
2,1.0,5,1,0.3333333333333333,5,1,metric_ff,,-0.046934667974710464,1.3971535999735352,1.430982399993809
3,1.0,236,1,0.5,241,1,metric_ff,,-0.052765004336833954,1.5232332000159658,2.419165900006192
4,1.0,104,1,0.6,345,1,metric_ff,,-0.02836424671113491,2.160127300012391,2.643772099982016
5,1.0,5,1,0.6666666666666666,350,1,metric_ff,,-0.035080503672361374,1.5363698000146542,1.57654249999905
6,1.0,5,1,0.7142857142857143,355,1,metric_ff,,-0.04071277007460594,1.3909339999954682,1.4324220000125933
7,0.0,288,0,0.625,355,1,metric_ff,,-0.04366939142346382,1.500695700000506,2.723749400000088
8,1.0,5,1,0.6666666666666666,360,1,metric_ff,,-0.0450577586889267,1.4815585000033025,1.5248186999815516
9,0.0,293,0,0.6,360,1,metric_ff,,-0.033896204084157944,1.416325099999085,2.527200600015931
10,1.0,5,1,0.6363636363636364,365,1,metric_ff,,-0.05101750046014786,1.4468339000013657,1.49264189999667
11,1.0,131,1,0.6666666666666666,496,1,metric_ff,,-0.05047226697206497,1.3550413000048138,1.9415671000024304
12,1.0,5,1,0.6923076923076923,501,1,metric_ff,,-0.04519640654325485,1.5264040000038221,1.573939399997471
13,0.0,286,0,0.6428571428571429,501,1,metric_ff,,-0.04527527093887329,1.4931747000082396,2.7352287999819964
14,0.0,294,0,0.6,501,1,metric_ff,,-0.05030626431107521,1.4136517000151798,2.722947300004307
15,1.0,225,1,0.625,726,1,metric_ff,,-0.04352961853146553,1.2399284999992233,2.3134519000013825
16,1.0,6,1,0.6470588235294118,732,1,metric_ff,,-0.06135784834623337,1.6214311000076123,1.6779869000019971
17,0.0,289,0,0.6111111111111112,732,1,metric_ff,,-0.04697094112634659,1.5122598999878392,2.6253067000070587
18,1.0,43,1,0.631578947368421,775,1,metric_ff,,-0.053807586431503296,1.471306099992944,1.7155264999892097
19,1.0,19,1,0.65,794,1,metric_ff,,-0.03517085686326027,1.188409700000193,1.2984987999952864
20,0.0,305,0,0.6190476190476191,794,1,metric_ff,,-0.0288431104272604,1.6529405000037514,3.5222103999985848
21,0.0,282,0,0.5909090909090909,794,1,metric_ff,,-0.04739626497030258,1.5225133000058122,2.7719930000021122
22,0.0,285,0,0.5652173913043478,794,1,metric_ff,,-0.03206523507833481,1.609055899985833,2.722383499989519
23,1.0,268,1,0.5833333333333334,1062,1,metric_ff,,-0.03925847262144089,1.4206501999869943,2.5819528000138234
24,1.0,109,1,0.6,1171,1,metric_ff,,-0.024644766002893448,1.4623999999894295,1.9566269000060856
25,1.0,7,1,0.64,1178,1,metric_ff,,-0.028409164398908615,1.5353509999986272,1.7268066999968141
26,1.0,5,1,0.68,1183,1,metric_ff,,-0.028640825301408768,1.2540086000226438,1.3150388000067323
27,1.0,85,1,0.68,1268,1,metric_ff,,-0.04536382108926773,1.4540732000023127,1.921354899997823
28,0.0,289,0,0.64,1268,1,metric_ff,,-0.031585223972797394,1.461994399985997,2.7983991999935824
29,1.0,35,1,0.64,1303,1,metric_ff,,-0.036263007670640945,1.4514770999958273,1.7032465000229422
30,0.0,292,0,0.6,1303,1,metric_ff,,-0.035007722675800323,1.3604182999988552,2.686158099997556
31,1.0,36,1,0.6,1339,1,metric_ff,,-0.024242712184786797,1.3044187000195961,1.5335370999819133
32,1.0,5,1,0.64,1344,1,metric_ff,,-0.03127576783299446,1.3407632999878842,1.4277274999767542
33,1.0,17,1,0.64,1361,1,metric_ff,,-0.021490003913640976,1.1213355000072625,1.2661908000009134
34,0.0,294,0,0.64,1361,1,metric_ff,,-0.03827420622110367,1.270242300000973,2.5736222000268754
35,1.0,213,1,0.64,1574,1,metric_ff,,-0.052009761333465576,1.3884276000026148,2.357321099989349
36,1.0,22,1,0.64,1596,1,metric_ff,,-0.0416409932076931,1.3669531999912579,1.547020900005009
37,0.0,285,0,0.6,1596,1,metric_ff,,-0.03660588338971138,1.346507800015388,2.7285885000019334
38,1.0,56,1,0.64,1652,1,metric_ff,,-0.052922800183296204,1.2978108999959659,1.579180799977621
39,1.0,5,1,0.68,1657,1,metric_ff,,-0.026729542762041092,1.3269563000067137,1.4295637000177521
40,0.0,278,0,0.64,1657,1,metric_ff,,-0.06039411574602127,1.2966352000075858,2.5948970000026748
41,1.0,230,1,0.64,1887,1,metric_ff,,-0.027774717658758163,1.296064699999988,2.3013446000113618
42,1.0,124,1,0.68,2011,1,metric_ff,,-0.040602508932352066,1.153983900003368,1.752172000007704
43,1.0,8,1,0.68,2019,1,metric_ff,,-0.016330741345882416,2.446393199992599,2.5714634000032675
44,0.0,282,0,0.64,2019,1,metric_ff,,-0.019436869770288467,1.3467821000085678,2.6278681000112556
45,1.0,261,1,0.68,2280,1,metric_ff,,-0.03055194765329361,1.3307440000062343,2.6215674999984913
46,0.0,293,0,0.68,2280,1,metric_ff,,-0.025522353127598763,1.312335399998119,2.633535600005416
47,1.0,6,1,0.72,2286,1,metric_ff,,-0.02358657866716385,1.2916814000054728,1.5154438999888953
48,1.0,108,1,0.72,2394,1,metric_ff,,-0.02397242560982704,1.3194697000144515,1.8199716999952216
49,0.0,294,0,0.68,2394,1,metric_ff,,-0.026434486731886864,1.191974899993511,2.362612699973397
50,0.0,292,0,0.64,2394,1,metric_ff,,-0.04558498039841652,1.1666803999978583,2.4945357000106014
51,1.0,106,1,0.64,2500,1,metric_ff,,-0.032794591039419174,1.8399150000186637,2.3590370999881998
