episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
51,0.0,267,0,0.24,1649,1,metric_ff,,-0.03879736363887787,4.821517100004712,9.443827699986286
52,1.0,6,1,0.28,1655,1,metric_ff,,-0.05647338926792145,4.48718219998409,4.69572909999988
53,0.0,260,0,0.28,1655,1,metric_ff,,-0.03388462960720062,4.911512399994535,10.248505499999737
54,0.0,261,0,0.24,1655,1,metric_ff,,-0.021918024867773056,4.54643240000587,9.340495599986752
55,0.0,260,0,0.2,1655,1,metric_ff,,-0.04185238108038902,4.160720699990634,9.791484300018055
56,1.0,9,1,0.2,1664,1,metric_ff,,-0.018448665738105774,3.178678399999626,3.455961900006514
57,0.0,260,0,0.2,1664,1,metric_ff,,-0.020181961357593536,3.1660831999906804,8.602718400012236
58,0.0,261,0,0.16,1664,1,metric_ff,,-0.0042359852232038975,3.0445379999873694,7.744730400008848
59,0.0,259,0,0.16,1664,1,metric_ff,,-0.0070174639113247395,2.6540191000094637,7.28845610001008
60,0.0,260,0,0.16,1664,1,metric_ff,,-0.01992468722164631,3.7470271999773104,8.631348199996864
61,1.0,5,1,0.2,1669,1,metric_ff,,-0.03484848141670227,3.713082400005078,3.983545099996263
62,1.0,5,1,0.24,1674,1,metric_ff,,-0.02832341380417347,2.704298299999209,2.9650978000136092
63,0.0,267,0,0.24,1674,1,metric_ff,,-0.015176760964095592,3.3059301000030246,8.799976500013145
64,0.0,264,0,0.24,1674,1,metric_ff,,-0.017611997202038765,3.9225422000163235,8.6811105000088
65,0.0,263,0,0.2,1674,1,metric_ff,,-0.018388871103525162,3.4427337999804877,9.06398830001126
66,0.0,265,0,0.2,1674,1,metric_ff,,-0.021971331909298897,4.012027400021907,9.102139399998123
67,0.0,268,0,0.2,1674,1,metric_ff,,-0.015945572406053543,3.3910493000003044,7.874495399999432
68,0.0,262,0,0.2,1674,1,metric_ff,,-0.0032535663340240717,3.0956953999993857,8.500622800027486
69,0.0,261,0,0.2,1674,1,metric_ff,,-0.019616635516285896,3.637201000005007,8.777171900001122
70,0.0,260,0,0.2,1674,1,metric_ff,,-0.02329370379447937,2.804368900018744,7.993228899984388
71,0.0,272,0,0.2,1674,1,metric_ff,,-0.005307452753186226,2.680978700023843,7.926066299987724
72,0.0,259,0,0.2,1674,1,metric_ff,,-0.003635348752140999,3.2178030999784824,8.162574699992547
73,0.0,272,0,0.2,1674,1,metric_ff,,-0.015003382228314877,3.0735048000060488,8.307176600006642
74,0.0,269,0,0.16,1674,1,metric_ff,,-0.01872553490102291,2.8896824999828823,8.204769300005864
75,1.0,27,1,0.2,1701,1,metric_ff,,-0.00845818966627121,2.666496299993014,3.449540200002957
76,1.0,5,1,0.24,1706,1,metric_ff,,-0.011187492869794369,3.081190900004003,3.389520700002322
77,1.0,6,1,0.24,1712,1,metric_ff,,-0.007000125013291836,3.5638578000070993,3.9898253999999724
78,0.0,263,0,0.24,1712,1,metric_ff,,-0.020179489627480507,2.742618799995398,7.827179600019008
79,0.0,254,0,0.24,1712,1,metric_ff,,-0.00616080779582262,2.3230305000033695,7.460809100011829
80,1.0,212,1,0.28,1924,1,metric_ff,,-0.011684851720929146,2.1337303000036627,6.254204299999401
81,1.0,33,1,0.28,1957,1,metric_ff,,-0.013727609068155289,2.3273247000179254,3.1014685000118334
82,1.0,20,1,0.32,1977,1,metric_ff,,-0.021250752732157707,2.248667400010163,3.28055910000694
83,1.0,233,1,0.36,2210,1,metric_ff,,-0.010771541856229305,2.0437048000167124,6.773551999998745
84,0.0,266,0,0.36,2210,1,metric_ff,,-0.011235215701162815,2.1395505999971647,7.368698100006441
85,1.0,5,1,0.4,2215,1,metric_ff,,-0.019773157313466072,2.1581505999783985,2.450154799997108
86,0.0,273,0,0.36,2215,1,metric_ff,,-0.032057397067546844,2.260526400001254,7.280947999999626
87,1.0,33,1,0.36,2248,1,metric_ff,,-0.015007823705673218,2.3021322999848053,3.5014100999978837
88,0.0,261,0,0.36,2248,1,metric_ff,,-0.014870907180011272,1.9023403000028338,6.504235100001097
89,0.0,259,0,0.36,2248,1,metric_ff,,-0.020036298781633377,2.1380563999991864,7.586712499993155
90,1.0,156,1,0.4,2404,1,metric_ff,,-0.03318953886628151,1.9922058999945875,5.268844200007152
91,0.0,264,0,0.4,2404,1,metric_ff,,-0.006754850968718529,2.19707880000351,7.78138550001313
92,0.0,260,0,0.4,2404,1,metric_ff,,-0.0073982225731015205,2.211049700010335,7.505791700008558
93,1.0,6,1,0.44,2410,1,metric_ff,,-0.02839568816125393,2.181863700010581,2.672176499996567
94,0.0,257,0,0.44,2410,1,metric_ff,,-0.004137773532420397,1.9488814000214916,7.0423462000035215
95,1.0,205,1,0.48,2615,1,metric_ff,,-0.013494149781763554,2.1481712000095285,6.4057103999948595
96,0.0,261,0,0.48,2615,1,metric_ff,,-0.012574578635394573,2.1711843999801204,8.107798899989575
97,1.0,97,1,0.52,2712,1,metric_ff,,-0.014371504075825214,2.202129100012826,4.035522099991795
98,1.0,5,1,0.56,2717,1,metric_ff,,-0.01174473948776722,2.682671099988511,3.003598100011004
99,1.0,5,1,0.6,2722,1,metric_ff,,-0.012421340681612492,1.8857241999940015,2.232231600006344
100,1.0,150,1,0.6,2872,1,metric_ff,,-0.010343937203288078,1.9758137999742758,5.162059599999338
101,0.0,262,0,0.56,2872,1,metric_ff,,-0.017795054242014885,2.453768100007437,7.686850199999753
102,1.0,6,1,0.56,2878,1,metric_ff,,-0.026370758190751076,1.9781645000039134,2.315565999975661
103,0.0,257,0,0.56,2878,1,metric_ff,,-0.0037832469679415226,2.097370300005423,6.841499000001932
104,0.0,266,0,0.56,2878,1,metric_ff,,-0.019775524735450745,2.0341945000109263,7.255444300011732
105,0.0,264,0,0.52,2878,1,metric_ff,,-0.014236781746149063,2.0409830000135116,6.747809599997709
106,0.0,265,0,0.48,2878,1,metric_ff,,-0.014236043207347393,2.3811209999839775,7.992270100017777
107,1.0,190,1,0.48,3068,1,metric_ff,,-0.0010960784275084734,1.8071627000172157,5.624215999996522
108,0.0,263,0,0.44,3068,1,metric_ff,,-0.003909544553607702,1.7844501000072341,7.405707900004927
109,1.0,5,1,0.48,3073,1,metric_ff,,-0.0003957005974370986,1.7746195000072476,2.1215956000087317
110,0.0,274,0,0.44,3073,1,metric_ff,,-0.007828296162188053,2.2596560000092722,7.20680449999054
111,0.0,265,0,0.44,3073,1,metric_ff,,-0.006326205562800169,1.7669128999987151,6.74787700001616
112,0.0,268,0,0.4,3073,1,metric_ff,,-9.337735536973923e-05,2.018429100018693,7.358211600017967
113,0.0,263,0,0.4,3073,1,metric_ff,,-0.010851524770259857,2.1809817999892402,7.144842300011078
114,0.0,259,0,0.4,3073,1,metric_ff,,-0.016755376011133194,2.2205446000152733,7.048547000013059
115,1.0,6,1,0.4,3079,1,metric_ff,,-0.004519471433013678,1.8192071999947075,2.221159599983366
116,0.0,264,0,0.4,3079,1,metric_ff,,-0.027480894699692726,1.8612060000014026,6.814296199998353
117,0.0,267,0,0.4,3079,1,metric_ff,,-0.020546715706586838,2.0784602999920025,7.653678400005447
118,1.0,5,1,0.4,3084,1,metric_ff,,-0.018906207755208015,2.1807337000209372,2.5195424999983516
119,0.0,266,0,0.4,3084,1,metric_ff,,-0.0015586783410981297,2.197140499978559,7.605790900008287
120,0.0,267,0,0.36,3084,1,metric_ff,,-0.0016224831342697144,2.085094100009883,7.264477099990472
121,1.0,40,1,0.4,3124,1,metric_ff,,-0.0064761643297970295,1.7813306000025477,2.900834300002316
122,0.0,262,0,0.36,3124,1,metric_ff,,-0.006317902356386185,1.7526827000256162,6.702525900007458
123,0.0,263,0,0.32,3124,1,metric_ff,,-0.008124706335365772,2.286145200021565,7.492937999981223
124,1.0,6,1,0.32,3130,1,metric_ff,,-0.0073379348032176495,1.8002964000042994,2.2307470999949146
125,0.0,256,0,0.28,3130,1,metric_ff,,-0.010118597187101841,2.023006500006886,7.097198000003118
126,0.0,259,0,0.28,3130,1,metric_ff,,-0.010514379478991032,2.0764185000152793,7.538804900017567
127,1.0,18,1,0.28,3148,1,metric_ff,,-0.002895121928304434,1.8158825999998953,2.451949899987085
128,0.0,261,0,0.28,3148,1,metric_ff,,-0.0196702741086483,2.414278399985051,8.177758200006792
129,0.0,256,0,0.28,3148,1,metric_ff,,-0.013037635013461113,2.024933599983342,7.438106099987635
130,1.0,31,1,0.32,3179,1,metric_ff,,-0.016554590314626694,2.18568680001772,3.1207394000084605
131,0.0,263,0,0.32,3179,1,metric_ff,,-0.01296997256577015,2.0376937999972142,7.743976100027794
132,0.0,265,0,0.28,3179,1,metric_ff,,-0.004198591224849224,2.152985399996396,7.373110899992753
133,1.0,173,1,0.32,3352,1,metric_ff,,-0.013282711617648602,2.1334030000143684,5.457948399998713
134,1.0,86,1,0.32,3438,1,metric_ff,,-0.017427245154976845,1.8877496999921277,3.8769214999920223
135,0.0,260,0,0.32,3438,1,metric_ff,,-0.023356623947620392,2.205535700020846,8.21044919997803
136,1.0,6,1,0.36,3444,1,metric_ff,,-0.014447559602558613,2.105974600010086,2.580064699985087
137,1.0,99,1,0.4,3543,1,metric_ff,,-0.007709211204200983,1.903356499999063,4.092233100003796
138,0.0,262,0,0.4,3543,1,metric_ff,,-0.0016822575125843287,1.7861515999829862,7.204507600021316
139,0.0,262,0,0.4,3543,1,metric_ff,,-0.004771755076944828,2.000680500001181,7.045386100013275
140,0.0,266,0,0.36,3543,1,metric_ff,,-0.025382131338119507,1.9296641999972053,7.7722584000148345
141,0.0,275,0,0.36,3543,1,metric_ff,,-0.01880163513123989,1.986883300007321,7.047787599993171
142,1.0,71,1,0.4,3614,1,metric_ff,,-0.008746807463467121,2.0880958000198007,4.173678400024073
143,0.0,272,0,0.36,3614,1,metric_ff,,-0.011075674556195736,1.9153900999808684,7.127859499974875
144,0.0,267,0,0.36,3614,1,metric_ff,,-0.02606554701924324,2.1807318000064697,7.902774700021837
145,1.0,6,1,0.4,3620,1,metric_ff,,-0.004927648231387138,1.9283784000144806,2.4181770000141114
146,1.0,229,1,0.4,3849,1,metric_ff,,-0.010037091560661793,2.4104480000096373,7.182973099988885
147,0.0,263,0,0.4,3849,1,metric_ff,,-0.013937688432633877,1.882906400016509,7.510441699996591
148,1.0,38,1,0.44,3887,1,metric_ff,,-0.009286466985940933,2.120955499995034,3.135620099987136
149,1.0,105,1,0.44,3992,1,metric_ff,,0.00024878550902940333,1.8610234999796376,4.621799399988959
150,0.0,264,0,0.44,3992,1,metric_ff,,-0.001152770477347076,2.00917710000067,6.9746933999995235
151,0.0,259,0,0.44,3992,1,metric_ff,,-0.008315385319292545,1.9558058000111487,7.725417800014839
152,0.0,263,0,0.4,3992,1,metric_ff,,-0.0028506380040198565,2.1622135999787133,7.742530600022292
153,0.0,260,0,0.4,3992,1,metric_ff,,-0.0059288120828568935,2.0376812999893446,8.107744700013427
154,0.0,260,0,0.4,3992,1,metric_ff,,-0.015689248219132423,2.669594799983315,8.08946640000795
155,0.0,260,0,0.36,3992,1,metric_ff,,-0.007930466905236244,2.134270100010326,7.5236462999891955
156,0.0,263,0,0.36,3992,1,metric_ff,,-0.03460882976651192,2.2695247000083327,8.368568500009133
157,0.0,266,0,0.36,3992,1,metric_ff,,-0.006333858240395784,1.860727199993562,7.381854500010377
158,0.0,266,0,0.32,3992,1,metric_ff,,-0.020627593621611595,2.0015779999957886,7.907722200005082
159,1.0,198,1,0.32,4190,1,metric_ff,,-0.024189135059714317,1.8837888999842107,5.975155000021914
160,1.0,6,1,0.36,4196,1,metric_ff,,-0.004296745639294386,2.0206054000009317,2.4604717000038363
161,1.0,126,1,0.36,4322,1,metric_ff,,-0.013356813229620457,1.8962277000246104,5.191776299994672
162,0.0,268,0,0.32,4322,1,metric_ff,,-0.014175454154610634,2.0302357000182383,7.356708799983608
163,0.0,267,0,0.32,4322,1,metric_ff,,-0.007811276707798243,2.0352563000051305,7.814331899979152
164,0.0,269,0,0.32,4322,1,metric_ff,,-0.0019818523433059454,2.543485400005011,7.704254700016463
165,1.0,153,1,0.36,4475,1,metric_ff,,-0.005242220591753721,1.703124799998477,4.749683999980334
166,0.0,259,0,0.36,4475,1,metric_ff,,-0.01196753978729248,1.92457679999643,7.279926600022009
167,1.0,5,1,0.36,4480,1,metric_ff,,-0.020014455541968346,2.780913299997337,3.2516812999965623
168,0.0,265,0,0.36,4480,1,metric_ff,,-0.012926988303661346,2.2058724999951664,7.4942261000105646
169,0.0,265,0,0.36,4480,1,metric_ff,,-0.00998204480856657,2.036534099985147,7.4347874999803025
170,0.0,267,0,0.32,4480,1,metric_ff,,-0.011815816164016724,1.954586699983338,6.7113431000034325
171,0.0,265,0,0.28,4480,1,metric_ff,,-0.03032277524471283,1.8291257000237238,7.5907864999899175
172,0.0,265,0,0.28,4480,1,metric_ff,,-0.006644558161497116,2.088627599994652,6.951899600011529
173,0.0,263,0,0.24,4480,1,metric_ff,,0.001043663825839758,1.8161125000042375,7.626886000012746
174,0.0,260,0,0.2,4480,1,metric_ff,,-0.004673573188483715,2.0462570999807213,7.719009399996139
175,1.0,5,1,0.24,4485,1,metric_ff,,-0.01443515345454216,2.0092449999938253,2.546373599994695
176,0.0,258,0,0.24,4485,1,metric_ff,,-0.017142925411462784,1.8468142000201624,7.251619100017706
177,1.0,6,1,0.28,4491,1,metric_ff,,-0.0054754456505179405,1.5545715000189375,2.0602920000092126
178,1.0,5,1,0.32,4496,1,metric_ff,,-0.005799803417176008,2.3745744999905583,2.8555589000170585
179,0.0,265,0,0.32,4496,1,metric_ff,,-0.007927034981548786,1.7808301000040956,6.998048800014658
180,0.0,262,0,0.32,4496,1,metric_ff,,-0.007998913526535034,1.6745135000091977,7.717597900016699
181,0.0,263,0,0.32,4496,1,metric_ff,,-0.0071325479075312614,1.8912573999841698,7.535370700003114
182,0.0,261,0,0.32,4496,1,metric_ff,,-0.004482637625187635,1.8943158000183757,7.618693099997472
183,1.0,6,1,0.36,4502,1,metric_ff,,-0.0030348345171660185,1.7086742999963462,2.232573599991156
184,0.0,268,0,0.32,4502,1,metric_ff,,-0.004206235054880381,2.3346866999927443,7.549674899986712
185,0.0,259,0,0.28,4502,1,metric_ff,,-0.004581371787935495,2.094500400009565,7.189881900005275
186,1.0,5,1,0.28,4507,1,metric_ff,,-0.013761855661869049,1.9492339999997057,2.5162744999979623
187,0.0,262,0,0.28,4507,1,metric_ff,,-0.006567648611962795,2.1676972999994177,7.999130100011826
188,0.0,260,0,0.28,4507,1,metric_ff,,-0.006660270970314741,2.0819289999781176,7.833905500010587
189,0.0,275,0,0.28,4507,1,metric_ff,,-0.014063387177884579,2.0426567000104114,7.799413800006732
190,1.0,5,1,0.28,4512,1,metric_ff,,-0.00522302370518446,2.0543609999876935,2.6122359999862965
191,1.0,5,1,0.32,4517,1,metric_ff,,-0.031810350716114044,1.8854535999998916,2.415803300013067
192,0.0,259,0,0.28,4517,1,metric_ff,,-0.005310232285410166,2.0813874999876134,8.018131399992853
193,1.0,95,1,0.32,4612,1,metric_ff,,-0.009597514756023884,2.173202100006165,4.617304900020827
194,0.0,258,0,0.32,4612,1,metric_ff,,0.00010821709292940795,1.8874834999733139,8.0222012999875
195,0.0,269,0,0.32,4612,1,metric_ff,,-0.003938921727240086,1.894126499973936,7.519298200000776
196,0.0,260,0,0.32,4612,1,metric_ff,,-0.01063541229814291,1.717607600003248,7.458079600008205
197,0.0,260,0,0.32,4612,1,metric_ff,,-0.0066496822983026505,2.3374881999916397,7.753966199990828
198,0.0,264,0,0.32,4612,1,metric_ff,,-0.009670821018517017,1.92615929999738,7.40387519999058
199,0.0,263,0,0.32,4612,1,metric_ff,,-0.014448964968323708,2.7697853000136092,8.0972352999961
200,0.0,267,0,0.28,4612,1,metric_ff,,-0.003845253959298134,2.0322080999903847,7.8631987999833655
201,1.0,6,1,0.32,4618,1,metric_ff,,-0.002463065553456545,2.074668599991128,2.685808900016127
202,0.0,263,0,0.28,4618,1,metric_ff,,-0.03375055268406868,1.9634635000256822,7.2921063999820035
203,1.0,6,1,0.28,4624,1,metric_ff,,-0.004272335674613714,1.7827810000162572,2.547879699995974
204,0.0,263,0,0.28,4624,1,metric_ff,,-0.0017753916326910257,1.9233657000004314,7.7147958999848925
205,0.0,262,0,0.28,4624,1,metric_ff,,-0.012064244598150253,1.8886469000135548,6.859277400013525
206,0.0,263,0,0.28,4624,1,metric_ff,,-0.0021107017528265715,1.7359080000023823,7.296256500005256
207,1.0,5,1,0.32,4629,1,metric_ff,,-0.015221986919641495,2.001386400021147,2.510729400004493
208,1.0,90,1,0.32,4719,1,metric_ff,,-0.01793554797768593,1.793174699996598,4.040196300018579
209,1.0,67,1,0.36,4786,1,metric_ff,,-0.014045961201190948,1.9109151999873575,3.6048081000044476
210,0.0,254,0,0.36,4786,1,metric_ff,,0.00029596491367556155,1.8890554999816231,7.0988609999767505
211,1.0,5,1,0.36,4791,1,metric_ff,,0.0004268321499694139,1.8439460000081453,2.458611900015967
212,1.0,60,1,0.4,4851,1,metric_ff,,-0.013113370165228844,1.9385662999993656,3.4450357999885455
213,0.0,258,0,0.4,4851,1,metric_ff,,-0.011371783912181854,1.9155586000124458,7.660708000010345
214,0.0,260,0,0.4,4851,1,metric_ff,,-0.0073430584743618965,2.233032199990703,7.5911477000045124
215,1.0,5,1,0.4,4856,1,metric_ff,,-0.0014406876871362329,1.982919000001857,2.581620599987218
216,0.0,260,0,0.36,4856,1,metric_ff,,-0.004972043912857771,2.0665566000097897,7.811768599989591
217,1.0,102,1,0.4,4958,1,metric_ff,,-0.019002249464392662,1.897908799990546,4.782467799988808
218,0.0,256,0,0.36,4958,1,metric_ff,,-0.021827945485711098,1.8896974000090268,7.394811799982563
219,0.0,269,0,0.36,4958,1,metric_ff,,-0.0017200806178152561,1.9551044999971054,7.825352299987571
220,0.0,268,0,0.36,4958,1,metric_ff,,-0.003296519862487912,2.0463451000105124,6.94264480000129
221,1.0,34,1,0.4,4992,1,metric_ff,,-0.004693509079515934,1.9501539000193588,3.2800642999936827
222,0.0,260,0,0.4,4992,1,metric_ff,,-0.008437233045697212,2.0730118000064977,7.178883799992036
223,0.0,260,0,0.4,4992,1,metric_ff,,-0.006122911814600229,2.0455997999815736,7.600687600002857
224,0.0,263,0,0.4,4992,1,metric_ff,,-0.022646740078926086,1.9187309000117239,7.726133799995296
225,1.0,6,1,0.44,4998,1,metric_ff,,-0.011337689124047756,1.808443099987926,2.3982245000079274
226,0.0,271,0,0.4,4998,1,metric_ff,,-0.013257275335490704,2.048512599983951,7.704643499979284
227,0.0,259,0,0.4,4998,1,metric_ff,,-0.017571501433849335,2.117346999992151,7.996874400007073
228,1.0,5,1,0.4,5003,1,metric_ff,,-0.0066409045830369,1.7872522000106983,2.541786999994656
229,1.0,5,1,0.44,5008,1,metric_ff,,-0.0012996324803680182,2.099729400011711,2.7295320999983232
230,0.0,269,0,0.44,5008,1,metric_ff,,0.0025182575918734074,1.9671228000079282,8.29670880001504
231,0.0,265,0,0.44,5008,1,metric_ff,,-0.026247892528772354,2.0612185999925714,7.1427871999912895
232,1.0,5,1,0.44,5013,1,metric_ff,,-0.019554268568754196,1.9721461000153795,2.6056958999834023
233,1.0,6,1,0.44,5019,1,metric_ff,,-0.007049428299069405,2.008250200015027,3.0595326999900863
234,1.0,122,1,0.44,5141,1,metric_ff,,-0.014004791155457497,2.1040955999924336,5.028439999994589
235,1.0,115,1,0.48,5256,1,metric_ff,,-0.002029363065958023,1.9364502000098582,4.816595100011909
236,0.0,262,0,0.44,5256,1,metric_ff,,-0.00013545856927521527,1.7174816000042483,7.216093099996215
237,1.0,6,1,0.44,5262,1,metric_ff,,-0.008801127783954144,1.9159179000125732,2.5255423999915365
238,1.0,72,1,0.48,5334,1,metric_ff,,-0.005787131376564503,1.8568837000057101,3.5938889000099152
239,1.0,5,1,0.52,5339,1,metric_ff,,0.00017417782510165125,2.2857696000137366,2.8912293999746908
240,0.0,259,0,0.48,5339,1,metric_ff,,-0.0022339331917464733,2.0405198999796994,7.614382100000512
241,0.0,259,0,0.48,5339,1,metric_ff,,-0.004585013724863529,1.7399155000166502,7.788688999979058
242,0.0,257,0,0.44,5339,1,metric_ff,,-0.010014786384999752,2.0514776000054553,7.834388899995247
243,0.0,261,0,0.44,5339,1,metric_ff,,-0.002695772796869278,1.9846416999935172,7.9115649000159465
244,0.0,264,0,0.44,5339,1,metric_ff,,-0.015737099573016167,2.0175105999805965,7.757329700019909
245,1.0,250,1,0.48,5589,1,metric_ff,,0.00013819782179780304,1.8338147000176832,7.7610768000013195
246,1.0,153,1,0.48,5742,1,metric_ff,,-0.01878180168569088,1.8980430999945384,5.400265100004617
247,0.0,260,0,0.48,5742,1,metric_ff,,-0.011121517047286034,1.945360299985623,7.895921099989209
248,0.0,259,0,0.48,5742,1,metric_ff,,-0.023801326751708984,2.041355900000781,7.465396000014152
249,0.0,260,0,0.48,5742,1,metric_ff,,-0.002214073669165373,1.7151961000054143,7.65852129997802
250,0.0,259,0,0.44,5742,1,metric_ff,,-0.0011014338815584779,2.2772338000067975,7.575087900011567
251,0.0,264,0,0.44,5742,1,metric_ff,,-0.001480918494053185,1.8709066000010353,7.273663900006795
252,0.0,262,0,0.44,5742,1,metric_ff,,-0.01879667490720749,2.204550599999493,7.8343518000037875
253,1.0,102,1,0.44,5844,1,metric_ff,,-0.008223934099078178,1.9898242000199389,4.478057300002547
254,0.0,272,0,0.4,5844,1,metric_ff,,0.0008213359396904707,1.8134621999925002,7.195853799988981
255,0.0,257,0,0.4,5844,1,metric_ff,,-0.002820666879415512,1.8470470000174828,7.762524100020528
256,1.0,6,1,0.44,5850,1,metric_ff,,-0.009377450682222843,1.9769038000085857,2.7098054999951273
257,0.0,260,0,0.4,5850,1,metric_ff,,-0.015502657741308212,1.914706199982902,7.978770300018368
258,0.0,265,0,0.36,5850,1,metric_ff,,-0.009204668924212456,1.987252000020817,7.551429000013741
259,0.0,265,0,0.32,5850,1,metric_ff,,-0.02106071077287197,1.9103942000074312,8.060994399973424
260,0.0,267,0,0.28,5850,1,metric_ff,,-0.05163371190428734,2.4888105999852996,8.281979199993657
