episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
0,0.0,269,0,0.0,0,0,none,RuntimeError: No AML model available yet; deferring to RL.,-0.06381057947874069,5.429990300006466,10.168642600008752
1,1.0,6,1,0.5,6,1,metric_ff,,-0.057445090264081955,5.754824199975701,5.898804700002074
2,1.0,43,1,0.6666666666666666,49,1,metric_ff,,-0.07878980785608292,5.539092099992558,6.245292000006884
3,1.0,5,1,0.75,54,1,metric_ff,,-0.0679636225104332,5.6097156000032555,5.703073200013023
4,0.0,261,0,0.6,54,1,metric_ff,,-0.06053095683455467,5.120192900008988,10.036610799987102
5,0.0,259,0,0.5,54,1,metric_ff,,-0.06949655711650848,5.233341500017559,10.680136899987701
6,1.0,5,1,0.5714285714285714,59,1,metric_ff,,-0.05670083314180374,5.7470493000000715,5.853004000004148
7,0.0,260,0,0.5,59,1,metric_ff,,-0.061764299869537354,5.451664000021992,10.35151079998468
8,0.0,265,0,0.4444444444444444,59,1,metric_ff,,-0.06314955651760101,5.18250419999822,10.985844400012866
9,0.0,263,0,0.4,59,1,metric_ff,,-0.05748016759753227,5.298115399986273,10.540888999996241
10,0.0,268,0,0.36363636363636365,59,1,metric_ff,,-0.07312022149562836,5.903331699984847,11.125045699998736
11,0.0,271,0,0.3333333333333333,59,1,metric_ff,,-0.06013544648885727,4.998742399999173,10.137543399992865
12,1.0,6,1,0.38461538461538464,65,1,metric_ff,,-0.05341656506061554,5.282385099999374,5.422555199998897
13,1.0,112,1,0.42857142857142855,177,1,metric_ff,,-0.06453869491815567,4.887689199997112,7.081517499987967
14,1.0,65,1,0.4666666666666667,242,1,metric_ff,,-0.04635738208889961,5.296666900016135,6.664380700007314
15,0.0,269,0,0.4375,242,1,metric_ff,,-0.07656428217887878,4.846740400011186,9.7775439999823
16,0.0,262,0,0.4117647058823529,242,1,metric_ff,,-0.06625193357467651,4.847074199991766,10.17109009998967
17,0.0,259,0,0.3888888888888889,242,1,metric_ff,,-0.07152428478002548,4.588740300008794,10.355310300015844
18,0.0,265,0,0.3684210526315789,242,1,metric_ff,,-0.04447278007864952,4.076595399994403,9.54512149997754
19,0.0,255,0,0.35,242,1,metric_ff,,-0.05911737307906151,4.8750962000049185,10.147433099977206
20,0.0,270,0,0.3333333333333333,242,1,metric_ff,,-0.05272762104868889,4.847694199997932,9.884761099994648
21,0.0,258,0,0.3181818181818182,242,1,metric_ff,,-0.060295362025499344,4.882980599999428,9.83191100001568
22,0.0,264,0,0.30434782608695654,242,1,metric_ff,,-0.0429450124502182,5.3483943000028376,10.621759200002998
23,0.0,257,0,0.2916666666666667,242,1,metric_ff,,-0.050470203161239624,4.639833000022918,9.64665330000571
