episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
0,0.0,283,0,0.0,0,0,none,RuntimeError: No AML model available yet; deferring to RL.,nan,1.1883300000044983,2.556245299987495
1,0.0,290,0,0.0,0,1,metric_ff,,0.0823199599981308,1.240903400001116,2.5152397000056226
2,1.0,5,1,0.3333333333333333,5,1,metric_ff,,0.0179422777146101,1.0697051999741234,1.1024184999987483
3,0.0,279,0,0.25,5,1,metric_ff,,0.0074536362662911415,1.0640229000127874,2.449024699977599
4,1.0,25,1,0.4,30,1,metric_ff,,0.045923326164484024,1.5838412000157405,1.7207557999936398
5,1.0,5,1,0.5,35,1,metric_ff,,0.04905712604522705,1.1489109999965876,1.1918849000066984
6,1.0,5,1,0.5714285714285714,40,1,metric_ff,,0.04721299186348915,1.1388984000077471,1.18230620000395
7,0.0,298,0,0.5,40,1,metric_ff,,0.026546165347099304,1.1036144999961834,2.640123199991649
8,1.0,5,1,0.5555555555555556,45,1,metric_ff,,0.021201327443122864,1.1526292000198737,1.203457299998263
9,0.0,285,0,0.5,45,1,metric_ff,,0.031324632465839386,1.0812004999897908,2.485197199974209
10,1.0,281,1,0.5454545454545454,326,1,metric_ff,,0.02863047644495964,1.091199599992251,2.436856500018621
11,1.0,61,1,0.5833333333333334,387,1,metric_ff,,0.044424381107091904,2.043382499978179,2.3680598000064492
12,0.0,277,0,0.5384615384615384,387,1,metric_ff,,0.04733815789222717,1.0923150000162423,2.417718899989268
13,1.0,84,1,0.5714285714285714,471,1,metric_ff,,0.04454369470477104,1.0967156999977306,1.5564750999910757
14,0.0,305,0,0.5333333333333333,471,1,metric_ff,,0.03771575540304184,0.9145260000077542,2.480538500007242
15,1.0,29,1,0.5625,500,1,metric_ff,,0.05679731443524361,1.2341630999871995,1.4216309000039473
16,0.0,292,0,0.5294117647058824,500,1,metric_ff,,0.03929053246974945,1.2448769000184257,2.7333157999964897
17,1.0,5,1,0.5555555555555556,505,1,metric_ff,,0.04835927486419678,1.0386222999950405,1.116831799998181
18,1.0,5,1,0.5789473684210527,510,1,metric_ff,,0.013412107713520527,2.023698700009845,2.093101000005845
19,1.0,32,1,0.6,542,1,metric_ff,,0.05000678077340126,1.0336452999908943,1.2459912000049371
20,1.0,22,1,0.6190476190476191,564,1,metric_ff,,0.04456936940550804,1.2600347000116017,1.4154318000073545
21,1.0,63,1,0.6363636363636364,627,1,metric_ff,,0.03264974430203438,1.159811500023352,1.5413128000218421
22,1.0,41,1,0.6521739130434783,668,1,metric_ff,,0.02856423705816269,0.9730423000000883,1.2147206999943592
23,1.0,99,1,0.6666666666666666,767,1,metric_ff,,0.02349088527262211,1.1878293000045232,1.7374260000069626
24,1.0,68,1,0.68,835,1,metric_ff,,0.01979890652000904,0.9826355999975931,1.4049281000043266
25,1.0,7,1,0.72,842,1,metric_ff,,0.03569450229406357,1.2003276000032201,1.2929728000017349
26,1.0,84,1,0.76,926,1,metric_ff,,0.014849192462861538,1.117473999998765,1.5965098000015132
27,1.0,5,1,0.76,931,1,metric_ff,,0.023575905710458755,1.648202999989735,1.7341453999979421
28,0.0,289,0,0.76,931,1,metric_ff,,0.030984370037913322,1.1738557000062428,2.8115381999814417
29,1.0,197,1,0.76,1128,1,metric_ff,,0.030325347557663918,1.2897088000026997,2.456960999988951
30,1.0,5,1,0.76,1133,1,metric_ff,,0.026673540472984314,1.1140494999999646,1.2104605000058655
31,1.0,20,1,0.76,1153,1,metric_ff,,0.016304612159729004,1.134671099978732,1.293894200003706
32,1.0,5,1,0.8,1158,1,metric_ff,,0.017308281734585762,1.1000788999954239,1.1927207999979146
33,0.0,290,0,0.76,1158,1,metric_ff,,0.03592430055141449,1.110204500000691,2.6497890999889933
34,1.0,88,1,0.8,1246,1,metric_ff,,0.02468384988605976,1.8216912999923807,2.3694504000013694
35,1.0,140,1,0.8,1386,1,metric_ff,,0.019496353343129158,1.2730000000155997,2.0222252999956254
36,0.0,297,0,0.76,1386,1,metric_ff,,0.011682342737913132,1.058041200012667,2.604799799999455
37,1.0,270,1,0.8,1656,1,metric_ff,,0.018836919218301773,1.0811494999798015,2.421770999993896
38,0.0,289,0,0.76,1656,1,metric_ff,,0.0249747596681118,1.0975159000081476,2.5876244000100996
39,1.0,268,1,0.8,1924,1,metric_ff,,0.07845704257488251,1.192065300012473,2.7231438999879174
40,0.0,288,0,0.76,1924,1,metric_ff,,0.022310104221105576,1.1563518999901135,2.9817979999934323
41,1.0,26,1,0.8,1950,1,metric_ff,,0.0375954769551754,1.0976727999805007,1.342206300003454
42,1.0,54,1,0.8,2004,1,metric_ff,,0.01937362365424633,1.0403001999948174,1.4320668000145815
43,1.0,5,1,0.8,2009,1,metric_ff,,0.04339897632598877,1.116231299994979,1.3666356999892741
44,1.0,5,1,0.8,2014,1,metric_ff,,0.031918320804834366,1.115778000006685,1.2396662999817636
45,0.0,282,0,0.76,2014,1,metric_ff,,0.021878931671380997,1.1794091000047047,2.8206100999959745
46,1.0,92,1,0.76,2106,1,metric_ff,,0.016618601977825165,1.0458744000061415,1.613981500006048
47,0.0,283,0,0.72,2106,1,metric_ff,,0.04131562262773514,1.8179074000217952,3.4190601000154857
48,1.0,5,1,0.72,2111,1,metric_ff,,0.01387694664299488,1.2535664000024553,1.3937430999940261
49,1.0,8,1,0.72,2119,1,metric_ff,,0.024864597246050835,1.1687175999977626,1.327019799995469
50,1.0,102,1,0.72,2221,1,metric_ff,,0.016042111441493034,1.0804750999959651,1.706852200004505
51,1.0,15,1,0.72,2236,1,metric_ff,,0.03173451870679855,1.3381238000001758,1.5377130999986548
52,1.0,50,1,0.72,2286,1,metric_ff,,0.024621687829494476,1.3750841000000946,1.719583900005091
53,1.0,37,1,0.76,2323,1,metric_ff,,0.018965592607855797,1.3314523000153713,1.6539260999998078
54,1.0,57,1,0.76,2380,1,metric_ff,,0.030445531010627747,1.258458199998131,1.644680099998368
55,1.0,191,1,0.76,2571,1,metric_ff,,0.007122279144823551,1.3391126999922562,2.7480121000262443
